wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,24.4,33.0,1009.0,2021-03-26 16:00:00,85,16
6.0,7000.0,19.4,67.0,1009.3,2021-03-26 17:00:00,85,17
5.0,3500.0,16.8,81.0,1010.2,2021-03-26 18:00:00,85,18
5.0,3800.0,14.8,89.0,1010.5,2021-03-26 19:00:00,85,19
4.0,3200.0,14.1,95.0,1011.5,2021-03-26 20:00:00,85,20
5.0,5000.0,13.6,93.0,1012.1,2021-03-26 21:00:00,85,21
4.0,3700.0,13.2,95.0,1012.0,2021-03-26 22:00:00,85,22
2.0,4000.0,13.4,96.0,1011.9,2021-03-26 23:00:00,85,23
2.0,3800.0,13.3,97.0,1011.7,2021-03-27 00:00:00,86,0
3.0,3500.0,13.2,97.0,1011.0,2021-03-27 01:00:00,86,1
3.0,3300.0,13.0,97.0,1010.1,2021-03-27 02:00:00,86,2
4.0,3300.0,12.8,97.0,1009.6,2021-03-27 03:00:00,86,3
4.0,3300.0,12.8,97.0,1009.1,2021-03-27 04:00:00,86,4
3.0,3000.0,12.6,97.0,1009.2,2021-03-27 05:00:00,86,5
3.0,2800.0,12.8,97.0,1009.6,2021-03-27 06:00:00,86,6
3.0,3400.0,12.7,97.0,1010.2,2021-03-27 07:00:00,86,7
3.0,7000.0,13.2,97.0,1010.4,2021-03-27 08:00:00,86,8
4.0,7000.0,13.7,95.0,1010.9,2021-03-27 09:00:00,86,9
5.0,7000.0,14.2,91.0,1011.2,2021-03-27 10:00:00,86,10
5.0,10000.0,15.4,86.0,1010.8,2021-03-27 11:00:00,86,11
6.0,10000.0,16.4,78.0,1010.7,2021-03-27 12:00:00,86,12
5.0,10000.0,16.8,75.0,1010.1,2021-03-27 13:00:00,86,13
6.0,10000.0,16.6,72.0,1009.6,2021-03-27 14:00:00,86,14
5.0,10000.0,16.7,69.0,1009.3,2021-03-27 15:00:00,86,15
