wsd,pv,t,rh,slp,BJ
3.0,10000.0,22.5,41.0,1012.0,2023-04-01 16:00:00
4.0,10000.0,22.4,40.0,1011.6,2023-04-01 17:00:00
4.0,10000.0,21.0,47.0,1011.7,2023-04-01 18:00:00
4.0,10000.0,18.6,55.0,1012.1,2023-04-01 19:00:00
3.0,10000.0,17.1,61.0,1012.8,2023-04-01 20:00:00
4.0,10000.0,16.2,66.0,1013.4,2023-04-01 21:00:00
3.0,10000.0,16.3,65.0,1014.0,2023-04-01 22:00:00
3.0,10000.0,16.0,67.0,1014.2,2023-04-01 23:00:00
3.0,9000.0,14.2,76.0,1014.2,2023-04-02 00:00:00
4.0,6000.0,14.3,77.0,1013.9,2023-04-02 01:00:00
3.0,5000.0,13.8,80.0,1013.5,2023-04-02 02:00:00
3.0,5000.0,13.3,83.0,1013.3,2023-04-02 03:00:00
4.0,4000.0,12.9,85.0,1013.2,2023-04-02 04:00:00
4.0,3800.0,12.9,85.0,1013.4,2023-04-02 05:00:00
4.0,2800.0,12.3,86.0,1014.0,2023-04-02 06:00:00
4.0,2900.0,13.6,81.0,1014.2,2023-04-02 07:00:00
5.0,4000.0,16.1,73.0,1014.6,2023-04-02 08:00:00
6.0,5000.0,18.7,63.0,1014.7,2023-04-02 09:00:00
7.0,6000.0,20.8,54.0,1014.7,2023-04-02 10:00:00
5.0,7000.0,23.1,47.0,1014.4,2023-04-02 11:00:00
6.0,8000.0,24.3,42.0,1013.7,2023-04-02 12:00:00
6.0,10000.0,24.9,40.0,1012.5,2023-04-02 13:00:00
6.0,10000.0,25.9,38.0,1011.0,2023-04-02 14:00:00
7.0,10000.0,26.0,39.0,1010.0,2023-04-02 15:00:00
