wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,8.5,63.0,1024.0,2022-02-14 16:00:00,45,16
2.0,10000.0,8.2,65.0,1024.0,2022-02-14 17:00:00,45,17
1.0,10000.0,7.7,70.0,1024.2,2022-02-14 18:00:00,45,18
1.0,10000.0,7.4,73.0,1024.9,2022-02-14 19:00:00,45,19
1.0,8000.0,6.9,77.0,1025.4,2022-02-14 20:00:00,45,20
2.0,8000.0,6.4,83.0,1026.2,2022-02-14 21:00:00,45,21
1.0,6000.0,6.5,82.0,1026.2,2022-02-14 22:00:00,45,22
3.0,6000.0,6.2,83.0,1026.8,2022-02-14 23:00:00,45,23
2.0,5000.0,5.6,82.0,1026.3,2022-02-15 00:00:00,46,0
2.0,5000.0,4.6,87.0,1025.5,2022-02-15 01:00:00,46,1
3.0,4000.0,4.8,84.0,1025.3,2022-02-15 02:00:00,46,2
1.0,3800.0,4.1,86.0,1024.9,2022-02-15 03:00:00,46,3
2.0,3200.0,3.4,91.0,1025.4,2022-02-15 04:00:00,46,4
2.0,2300.0,3.3,94.0,1025.3,2022-02-15 05:00:00,46,5
1.0,1800.0,3.4,94.0,1025.2,2022-02-15 06:00:00,46,6
2.0,1400.0,3.4,94.0,1025.7,2022-02-15 07:00:00,46,7
1.0,1400.0,3.8,94.0,1025.9,2022-02-15 08:00:00,46,8
2.0,1600.0,4.5,92.0,1026.2,2022-02-15 09:00:00,46,9
4.0,1600.0,5.2,90.0,1026.3,2022-02-15 10:00:00,46,10
3.0,1600.0,5.6,88.0,1026.4,2022-02-15 11:00:00,46,11
3.0,1700.0,6.0,85.0,1025.6,2022-02-15 12:00:00,46,12
3.0,1600.0,6.0,86.0,1024.8,2022-02-15 13:00:00,46,13
2.0,1600.0,6.0,84.0,1023.8,2022-02-15 14:00:00,46,14
2.0,1700.0,6.2,82.0,1023.3,2022-02-15 15:00:00,46,15
