wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,10000.0,22.5,42.0,1022.3,2024-11-02 16:00:00,307,16
1.0,10000.0,21.2,48.0,1022.6,2024-11-02 17:00:00,307,17
1.0,10000.0,19.0,58.0,1022.7,2024-11-02 18:00:00,307,18
1.0,10000.0,17.7,62.0,1023.3,2024-11-02 19:00:00,307,19
1.0,10000.0,14.6,86.0,1023.8,2024-11-02 20:00:00,307,20
2.0,8000.0,16.6,64.0,1024.0,2024-11-02 21:00:00,307,21
1.0,8000.0,16.2,68.0,1024.3,2024-11-02 22:00:00,307,22
2.0,7000.0,14.9,75.0,1024.1,2024-11-02 23:00:00,307,23
1.0,5000.0,14.4,80.0,1023.6,2024-11-03 00:00:00,308,0
0.0,5000.0,12.5,93.0,1023.5,2024-11-03 01:00:00,308,1
0.0,4500.0,13.6,91.0,1023.6,2024-11-03 02:00:00,308,2
0.0,4000.0,13.5,91.0,1023.6,2024-11-03 03:00:00,308,3
0.0,3000.0,13.0,93.0,1023.3,2024-11-03 04:00:00,308,4
0.0,3200.0,12.3,92.0,1023.5,2024-11-03 05:00:00,308,5
0.0,4000.0,12.1,94.0,1024.2,2024-11-03 06:00:00,308,6
0.0,2800.0,12.3,95.0,1025.1,2024-11-03 07:00:00,308,7
2.0,4000.0,14.8,78.0,1022.9,2024-11-03 08:00:00,308,8
1.0,6000.0,17.7,65.0,1023.2,2024-11-03 09:00:00,308,9
1.0,7000.0,20.7,57.0,1023.2,2024-11-03 10:00:00,308,10
2.0,10000.0,21.9,51.0,1022.9,2024-11-03 11:00:00,308,11
2.0,10000.0,22.8,45.0,1022.0,2024-11-03 12:00:00,308,12
2.0,10000.0,23.3,42.0,1021.2,2024-11-03 13:00:00,308,13
2.0,10000.0,23.8,41.0,1020.7,2024-11-03 14:00:00,308,14
1.0,10000.0,24.1,40.0,1020.6,2024-11-03 15:00:00,308,15
