wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,10000.0,5.4,38.0,1033.0,2024-01-25 16:00:00,25,16
4.0,10000.0,4.1,48.0,1033.0,2024-01-25 17:00:00,25,17
1.0,10000.0,2.7,49.0,1033.1,2024-01-25 18:00:00,25,18
0.0,10000.0,2.5,51.0,1033.7,2024-01-25 19:00:00,25,19
1.0,10000.0,1.2,59.0,1033.8,2024-01-25 20:00:00,25,20
1.0,10000.0,1.6,56.0,1034.0,2024-01-25 21:00:00,25,21
2.0,10000.0,0.0,63.0,1034.0,2024-01-25 22:00:00,25,22
3.0,10000.0,-0.6,67.0,1034.0,2024-01-25 23:00:00,25,23
2.0,10000.0,0.1,63.0,1033.8,2024-01-26 00:00:00,26,0
1.0,10000.0,-1.1,68.0,1033.8,2024-01-26 01:00:00,26,1
0.0,10000.0,-2.3,74.0,1033.7,2024-01-26 02:00:00,26,2
0.0,10000.0,-2.6,88.0,1033.3,2024-01-26 03:00:00,26,3
1.0,10000.0,-2.7,76.0,1032.8,2024-01-26 04:00:00,26,4
0.0,10000.0,-3.8,84.0,1032.6,2024-01-26 05:00:00,26,5
1.0,10000.0,-2.2,72.0,1033.0,2024-01-26 06:00:00,26,6
1.0,10000.0,-2.9,75.0,1033.3,2024-01-26 07:00:00,26,7
1.0,10000.0,-1.7,75.0,1034.0,2024-01-26 08:00:00,26,8
2.0,10000.0,0.7,67.0,1034.1,2024-01-26 09:00:00,26,9
1.0,10000.0,2.1,61.0,1034.4,2024-01-26 10:00:00,26,10
2.0,10000.0,4.4,57.0,1034.2,2024-01-26 11:00:00,26,11
3.0,10000.0,5.5,38.0,1033.6,2024-01-26 12:00:00,26,12
3.0,10000.0,5.5,37.0,1032.5,2024-01-26 13:00:00,26,13
3.0,10000.0,6.0,39.0,1031.8,2024-01-26 14:00:00,26,14
2.0,10000.0,5.7,34.0,1031.6,2024-01-26 15:00:00,26,15
