wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,30000.0,-0.5,58.0,1040.2,2021-12-25 16:00:00,359,16
4.0,30000.0,-0.8,51.0,1040.7,2021-12-25 17:00:00,359,17
4.0,20000.0,-0.8,53.0,1041.5,2021-12-25 18:00:00,359,18
4.0,10000.0,-1.0,51.0,1042.0,2021-12-25 19:00:00,359,19
5.0,10000.0,-1.3,46.0,1042.5,2021-12-25 20:00:00,359,20
4.0,10000.0,-2.4,50.0,1042.8,2021-12-25 21:00:00,359,21
4.0,10000.0,-3.2,51.0,1042.7,2021-12-25 22:00:00,359,22
3.0,10000.0,-3.2,53.0,1042.7,2021-12-25 23:00:00,359,23
3.0,10000.0,-2.9,49.0,1043.8,2021-12-26 00:00:00,360,0
3.0,10000.0,-2.8,48.0,1043.4,2021-12-26 01:00:00,360,1
4.0,10000.0,-3.3,45.0,1044.3,2021-12-26 02:00:00,360,2
4.0,10000.0,-3.6,48.0,1043.9,2021-12-26 03:00:00,360,3
4.0,10000.0,-3.9,50.0,1043.9,2021-12-26 04:00:00,360,4
3.0,10000.0,-4.0,52.0,1043.9,2021-12-26 05:00:00,360,5
3.0,10000.0,-4.6,58.0,1044.2,2021-12-26 06:00:00,360,6
4.0,10000.0,-4.9,60.0,1044.5,2021-12-26 07:00:00,360,7
3.0,10000.0,-5.3,64.0,1044.7,2021-12-26 08:00:00,360,8
3.0,10000.0,-3.9,53.0,1045.4,2021-12-26 09:00:00,360,9
4.0,10000.0,-3.3,49.0,1045.2,2021-12-26 10:00:00,360,10
4.0,10000.0,-2.1,40.0,1044.4,2021-12-26 11:00:00,360,11
5.0,10000.0,-0.7,36.0,1044.2,2021-12-26 12:00:00,360,12
5.0,10000.0,-0.6,33.0,1042.7,2021-12-26 13:00:00,360,13
6.0,10000.0,-0.2,27.0,1041.8,2021-12-26 14:00:00,360,14
4.0,10000.0,-0.4,27.0,1041.6,2021-12-26 15:00:00,360,15
