wsd,pv,t,rh,slp,BJ
3.0,5000.0,10.8,35.0,1027.3,2022-01-02 16:00:00
3.0,5000.0,8.9,42.0,1026.8,2022-01-02 17:00:00
3.0,5000.0,7.2,47.0,1026.8,2022-01-02 18:00:00
3.0,6000.0,6.7,48.0,1026.6,2022-01-02 19:00:00
2.0,5000.0,4.2,63.0,1026.9,2022-01-02 20:00:00
3.0,5000.0,5.1,56.0,1026.9,2022-01-02 21:00:00
3.0,5000.0,5.9,54.0,1026.3,2022-01-02 22:00:00
2.0,5000.0,3.7,64.0,1026.3,2022-01-02 23:00:00
3.0,5000.0,2.9,66.0,1025.9,2022-01-03 00:00:00
2.0,5000.0,2.3,68.0,1025.7,2022-01-03 01:00:00
3.0,5000.0,3.1,65.0,1025.4,2022-01-03 02:00:00
1.0,4000.0,1.4,73.0,1025.3,2022-01-03 03:00:00
2.0,3700.0,-1.0,89.0,1024.7,2022-01-03 04:00:00
1.0,3500.0,-0.8,86.0,1024.8,2022-01-03 05:00:00
1.0,3300.0,-1.5,91.0,1025.1,2022-01-03 06:00:00
1.0,2500.0,-2.2,91.0,1025.0,2022-01-03 07:00:00
0.0,2600.0,-0.3,84.0,1025.9,2022-01-03 08:00:00
1.0,3000.0,3.4,82.0,1026.3,2022-01-03 09:00:00
5.0,3500.0,6.8,64.0,1026.6,2022-01-03 10:00:00
3.0,5000.0,9.9,49.0,1026.1,2022-01-03 11:00:00
2.0,5000.0,12.1,39.0,1025.0,2022-01-03 12:00:00
2.0,5000.0,13.3,32.0,1024.0,2022-01-03 13:00:00
2.0,6000.0,14.2,29.0,1023.5,2022-01-03 14:00:00
2.0,7000.0,14.0,27.0,1023.3,2022-01-03 15:00:00
