wsd,pv,t,rh,slp,BJ
2.0,30000.0,13.4,20.0,1023.5,2021-12-19 16:00:00
3.0,30000.0,11.3,26.0,1023.2,2021-12-19 17:00:00
3.0,20000.0,9.6,30.0,1023.1,2021-12-19 18:00:00
3.0,20000.0,7.4,45.0,1022.8,2021-12-19 19:00:00
4.0,10000.0,7.1,48.0,1022.7,2021-12-19 20:00:00
4.0,10000.0,5.7,57.0,1022.8,2021-12-19 21:00:00
2.0,10000.0,5.6,57.0,1023.0,2021-12-19 22:00:00
2.0,10000.0,5.7,55.0,1022.9,2021-12-19 23:00:00
3.0,10000.0,3.8,66.0,1022.8,2021-12-20 00:00:00
2.0,10000.0,5.4,55.0,1022.4,2021-12-20 01:00:00
2.0,10000.0,4.8,61.0,1022.0,2021-12-20 02:00:00
2.0,10000.0,4.4,65.0,1021.7,2021-12-20 03:00:00
3.0,10000.0,4.6,63.0,1021.1,2021-12-20 04:00:00
1.0,10000.0,4.9,59.0,1020.9,2021-12-20 05:00:00
2.0,10000.0,4.7,61.0,1020.9,2021-12-20 06:00:00
2.0,10000.0,3.4,70.0,1021.4,2021-12-20 07:00:00
3.0,10000.0,5.7,64.0,1021.4,2021-12-20 08:00:00
3.0,10000.0,10.5,45.0,1021.8,2021-12-20 09:00:00
3.0,10000.0,13.2,32.0,1021.5,2021-12-20 10:00:00
5.0,10000.0,15.9,24.0,1020.8,2021-12-20 11:00:00
4.0,10000.0,16.9,23.0,1019.8,2021-12-20 12:00:00
4.0,10000.0,17.4,23.0,1018.7,2021-12-20 13:00:00
4.0,10000.0,17.4,23.0,1017.9,2021-12-20 14:00:00
3.0,10000.0,17.9,23.0,1017.5,2021-12-20 15:00:00
