wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,21.0,24.0,1018.9,2021-11-14 16:00:00,318,16
1.0,10000.0,18.7,31.0,1018.7,2021-11-14 17:00:00,318,17
1.0,10000.0,15.3,39.0,1019.0,2021-11-14 18:00:00,318,18
2.0,10000.0,15.7,38.0,1019.7,2021-11-14 19:00:00,318,19
2.0,10000.0,14.0,45.0,1020.4,2021-11-14 20:00:00,318,20
2.0,10000.0,11.1,55.0,1020.7,2021-11-14 21:00:00,318,21
2.0,10000.0,11.8,54.0,1021.1,2021-11-14 22:00:00,318,22
2.0,10000.0,9.2,67.0,1021.4,2021-11-14 23:00:00,318,23
1.0,10000.0,7.5,87.0,1021.0,2021-11-15 00:00:00,319,0
1.0,10000.0,8.0,82.0,1020.8,2021-11-15 01:00:00,319,1
2.0,10000.0,8.3,73.0,1021.3,2021-11-15 02:00:00,319,2
1.0,10000.0,9.4,65.0,1021.8,2021-11-15 03:00:00,319,3
4.0,10000.0,9.3,69.0,1019.8,2021-11-15 04:00:00,319,4
1.0,10000.0,7.8,74.0,1019.9,2021-11-15 05:00:00,319,5
4.0,10000.0,5.3,89.0,1020.0,2021-11-15 06:00:00,319,6
2.0,10000.0,6.9,79.0,1020.8,2021-11-15 07:00:00,319,7
1.0,10000.0,10.4,68.0,1021.4,2021-11-15 08:00:00,319,8
2.0,10000.0,14.5,52.0,1021.5,2021-11-15 09:00:00,319,9
2.0,10000.0,17.9,37.0,1021.2,2021-11-15 10:00:00,319,10
2.0,10000.0,19.7,34.0,1021.0,2021-11-15 11:00:00,319,11
2.0,10000.0,21.2,27.0,1020.1,2021-11-15 12:00:00,319,12
2.0,10000.0,21.7,24.0,1019.0,2021-11-15 13:00:00,319,13
2.0,10000.0,21.9,21.0,1018.9,2021-11-15 14:00:00,319,14
3.0,10000.0,21.5,23.0,1018.4,2021-11-15 15:00:00,319,15
