wsd,pv,t,rh,slp,BJ
4.0,10000.0,18.4,59.0,1025.4,2022-10-28 16:00:00
2.0,10000.0,17.8,63.0,1025.5,2022-10-28 17:00:00
2.0,10000.0,17.1,67.0,1025.5,2022-10-28 18:00:00
2.0,10000.0,16.5,72.0,1026.0,2022-10-28 19:00:00
2.0,10000.0,16.2,75.0,1026.3,2022-10-28 20:00:00
3.0,10000.0,16.4,72.0,1026.4,2022-10-28 21:00:00
3.0,10000.0,16.1,74.0,1026.6,2022-10-28 22:00:00
3.0,10000.0,15.8,74.0,1026.1,2022-10-28 23:00:00
3.0,10000.0,15.3,76.0,1026.2,2022-10-29 00:00:00
3.0,10000.0,15.1,77.0,1026.3,2022-10-29 01:00:00
3.0,10000.0,15.1,74.0,1026.4,2022-10-29 02:00:00
4.0,10000.0,15.0,72.0,1026.2,2022-10-29 03:00:00
4.0,10000.0,14.6,72.0,1025.7,2022-10-29 04:00:00
4.0,10000.0,14.2,75.0,1025.7,2022-10-29 05:00:00
3.0,10000.0,13.5,80.0,1026.6,2022-10-29 06:00:00
3.0,10000.0,13.2,82.0,1026.9,2022-10-29 07:00:00
4.0,10000.0,14.1,77.0,1027.4,2022-10-29 08:00:00
5.0,10000.0,15.5,70.0,1027.6,2022-10-29 09:00:00
5.0,10000.0,16.8,62.0,1027.3,2022-10-29 10:00:00
4.0,10000.0,17.2,58.0,1026.9,2022-10-29 11:00:00
3.0,10000.0,18.6,53.0,1025.8,2022-10-29 12:00:00
3.0,10000.0,19.1,46.0,1024.7,2022-10-29 13:00:00
3.0,10000.0,20.0,46.0,1023.8,2022-10-29 14:00:00
4.0,10000.0,20.2,46.0,1023.4,2022-10-29 15:00:00
