wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,10000.0,26.7,32.0,1016.5,2023-10-24 16:00:00,297,16
0.0,10000.0,25.6,35.0,1016.5,2023-10-24 17:00:00,297,17
1.0,10000.0,22.2,51.0,1016.7,2023-10-24 18:00:00,297,18
1.0,10000.0,19.4,68.0,1017.4,2023-10-24 19:00:00,297,19
2.0,10000.0,19.5,62.0,1017.9,2023-10-24 20:00:00,297,20
2.0,10000.0,17.0,81.0,1018.3,2023-10-24 21:00:00,297,21
2.0,10000.0,16.3,85.0,1018.4,2023-10-24 22:00:00,297,22
1.0,10000.0,17.4,86.0,1018.4,2023-10-24 23:00:00,297,23
1.0,10000.0,16.7,81.0,1018.4,2023-10-25 00:00:00,298,0
1.0,10000.0,16.1,84.0,1018.2,2023-10-25 01:00:00,298,1
1.0,10000.0,15.4,90.0,1017.8,2023-10-25 02:00:00,298,2
0.0,10000.0,15.3,87.0,1017.4,2023-10-25 03:00:00,298,3
1.0,10000.0,16.2,75.0,1017.2,2023-10-25 04:00:00,298,4
0.0,10000.0,14.8,89.0,1017.1,2023-10-25 05:00:00,298,5
1.0,10000.0,15.9,74.0,1017.3,2023-10-25 06:00:00,298,6
1.0,10000.0,16.3,78.0,1017.8,2023-10-25 07:00:00,298,7
1.0,10000.0,16.3,87.0,1018.7,2023-10-25 08:00:00,298,8
0.0,10000.0,18.9,76.0,1019.1,2023-10-25 09:00:00,298,9
2.0,10000.0,21.2,65.0,1019.0,2023-10-25 10:00:00,298,10
2.0,10000.0,22.5,57.0,1018.6,2023-10-25 11:00:00,298,11
3.0,10000.0,23.2,54.0,1018.2,2023-10-25 12:00:00,298,12
2.0,10000.0,23.5,52.0,1017.3,2023-10-25 13:00:00,298,13
2.0,10000.0,23.7,53.0,1016.7,2023-10-25 14:00:00,298,14
2.0,10000.0,24.3,49.0,1016.4,2023-10-25 15:00:00,298,15
