wsd,pv,t,rh,slp,BJ
5.0,6000.0,0.2,89.0,1029.3,2023-12-15 16:00:00
6.0,6000.0,0.0,89.0,1030.6,2023-12-15 17:00:00
6.0,6000.0,0.0,88.0,1032.2,2023-12-15 18:00:00
6.0,6000.0,-0.1,86.0,1033.7,2023-12-15 19:00:00
6.0,4000.0,-0.6,88.0,1034.9,2023-12-15 20:00:00
5.0,3200.0,-1.1,94.0,1035.4,2023-12-15 21:00:00
5.0,1800.0,-1.5,95.0,1036.1,2023-12-15 22:00:00
6.0,5000.0,-1.6,90.0,1037.6,2023-12-15 23:00:00
4.0,6000.0,-1.4,87.0,1037.5,2023-12-16 00:00:00
5.0,6000.0,-1.5,84.0,1037.6,2023-12-16 01:00:00
3.0,6000.0,-1.8,85.0,1037.1,2023-12-16 02:00:00
4.0,6000.0,-1.8,87.0,1036.8,2023-12-16 03:00:00
4.0,6000.0,-1.6,83.0,1037.2,2023-12-16 04:00:00
4.0,6000.0,-1.6,81.0,1037.5,2023-12-16 05:00:00
5.0,8000.0,-1.5,76.0,1038.9,2023-12-16 06:00:00
5.0,8000.0,-2.2,77.0,1038.9,2023-12-16 07:00:00
5.0,10000.0,-2.3,78.0,1039.6,2023-12-16 08:00:00
6.0,10000.0,-1.8,74.0,1040.3,2023-12-16 09:00:00
5.0,10000.0,-1.4,72.0,1040.7,2023-12-16 10:00:00
5.0,10000.0,-1.0,67.0,1039.9,2023-12-16 11:00:00
5.0,10000.0,-0.8,62.0,1039.1,2023-12-16 12:00:00
6.0,10000.0,-0.3,54.0,1038.2,2023-12-16 13:00:00
7.0,10000.0,0.1,51.0,1037.9,2023-12-16 14:00:00
7.0,10000.0,0.6,51.0,1038.1,2023-12-16 15:00:00
