wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,4500.0,13.1,58.0,1029.5,2021-12-07 16:00:00,341,16
2.0,4000.0,11.8,64.0,1029.8,2021-12-07 17:00:00,341,17
3.0,4000.0,10.6,64.0,1030.2,2021-12-07 18:00:00,341,18
3.0,5000.0,9.6,68.0,1030.3,2021-12-07 19:00:00,341,19
4.0,5000.0,9.7,70.0,1030.5,2021-12-07 20:00:00,341,20
3.0,5000.0,9.4,73.0,1030.7,2021-12-07 21:00:00,341,21
3.0,5000.0,9.2,75.0,1031.0,2021-12-07 22:00:00,341,22
3.0,5000.0,9.0,75.0,1030.6,2021-12-07 23:00:00,341,23
2.0,5000.0,8.1,79.0,1030.8,2021-12-08 00:00:00,342,0
4.0,5000.0,8.2,77.0,1030.4,2021-12-08 01:00:00,342,1
3.0,5000.0,6.7,83.0,1030.4,2021-12-08 02:00:00,342,2
3.0,4000.0,6.2,86.0,1030.4,2021-12-08 03:00:00,342,3
4.0,4000.0,6.6,85.0,1029.8,2021-12-08 04:00:00,342,4
3.0,4000.0,6.5,87.0,1029.8,2021-12-08 05:00:00,342,5
2.0,4000.0,6.6,88.0,1030.3,2021-12-08 06:00:00,342,6
3.0,3500.0,6.4,89.0,1030.4,2021-12-08 07:00:00,342,7
4.0,3500.0,7.1,85.0,1030.6,2021-12-08 08:00:00,342,8
3.0,4000.0,8.2,81.0,1031.4,2021-12-08 09:00:00,342,9
4.0,6000.0,10.0,73.0,1031.0,2021-12-08 10:00:00,342,10
3.0,6000.0,11.3,66.0,1030.6,2021-12-08 11:00:00,342,11
3.0,6000.0,12.5,62.0,1029.7,2021-12-08 12:00:00,342,12
3.0,6000.0,12.3,63.0,1028.4,2021-12-08 13:00:00,342,13
4.0,6000.0,13.1,57.0,1027.4,2021-12-08 14:00:00,342,14
3.0,6000.0,13.4,57.0,1027.2,2021-12-08 15:00:00,342,15
