wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,14.4,65.0,1020.5,2024-03-14 16:00:00,74,16
2.0,10000.0,14.4,64.0,1020.4,2024-03-14 17:00:00,74,17
2.0,10000.0,13.6,69.0,1020.5,2024-03-14 18:00:00,74,18
2.0,7000.0,11.5,80.0,1020.9,2024-03-14 19:00:00,74,19
2.0,6000.0,10.4,82.0,1021.3,2024-03-14 20:00:00,74,20
3.0,5000.0,10.4,80.0,1021.7,2024-03-14 21:00:00,74,21
3.0,4500.0,9.5,85.0,1022.1,2024-03-14 22:00:00,74,22
2.0,4000.0,9.3,84.0,1022.1,2024-03-14 23:00:00,74,23
3.0,4000.0,9.2,84.0,1022.1,2024-03-15 00:00:00,75,0
3.0,3800.0,9.0,84.0,1022.2,2024-03-15 01:00:00,75,1
4.0,3800.0,8.6,84.0,1021.7,2024-03-15 02:00:00,75,2
3.0,3800.0,8.2,84.0,1021.2,2024-03-15 03:00:00,75,3
3.0,3500.0,7.5,87.0,1020.9,2024-03-15 04:00:00,75,4
4.0,2800.0,7.3,86.0,1021.1,2024-03-15 05:00:00,75,5
3.0,2800.0,6.7,85.0,1021.3,2024-03-15 06:00:00,75,6
2.0,3300.0,7.2,83.0,1021.5,2024-03-15 07:00:00,75,7
3.0,4000.0,9.4,76.0,1022.3,2024-03-15 08:00:00,75,8
4.0,4000.0,12.0,70.0,1022.4,2024-03-15 09:00:00,75,9
4.0,4000.0,14.0,63.0,1022.5,2024-03-15 10:00:00,75,10
4.0,4500.0,15.6,57.0,1021.8,2024-03-15 11:00:00,75,11
3.0,5000.0,17.1,55.0,1020.6,2024-03-15 12:00:00,75,12
3.0,6000.0,18.5,51.0,1019.7,2024-03-15 13:00:00,75,13
3.0,7000.0,19.0,48.0,1018.9,2024-03-15 14:00:00,75,14
3.0,8000.0,20.0,45.0,1018.5,2024-03-15 15:00:00,75,15
