wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,10000.0,17.6,39.0,1025.1,2021-11-28 16:00:00,332,16
1.0,10000.0,15.2,48.0,1025.1,2021-11-28 17:00:00,332,17
1.0,10000.0,13.7,56.0,1025.5,2021-11-28 18:00:00,332,18
1.0,10000.0,13.8,53.0,1025.7,2021-11-28 19:00:00,332,19
2.0,10000.0,11.7,69.0,1026.0,2021-11-28 20:00:00,332,20
1.0,8000.0,10.4,77.0,1026.2,2021-11-28 21:00:00,332,21
0.0,8000.0,9.0,89.0,1026.0,2021-11-28 22:00:00,332,22
1.0,7000.0,8.3,84.0,1025.8,2021-11-28 23:00:00,332,23
1.0,7000.0,7.2,92.0,1025.5,2021-11-29 00:00:00,333,0
2.0,7000.0,6.8,89.0,1025.3,2021-11-29 01:00:00,333,1
2.0,7000.0,6.9,95.0,1025.3,2021-11-29 02:00:00,333,2
0.0,6000.0,8.2,83.0,1025.1,2021-11-29 03:00:00,333,3
1.0,6000.0,7.8,86.0,1024.9,2021-11-29 04:00:00,333,4
2.0,4500.0,6.1,93.0,1024.8,2021-11-29 05:00:00,333,5
1.0,4000.0,6.3,92.0,1024.9,2021-11-29 06:00:00,333,6
2.0,3000.0,5.1,95.0,1025.1,2021-11-29 07:00:00,333,7
2.0,4000.0,7.5,92.0,1025.3,2021-11-29 08:00:00,333,8
2.0,4500.0,10.3,86.0,1025.4,2021-11-29 09:00:00,333,9
1.0,6000.0,13.3,72.0,1025.6,2021-11-29 10:00:00,333,10
2.0,7000.0,15.1,58.0,1025.4,2021-11-29 11:00:00,333,11
3.0,8000.0,16.0,53.0,1024.5,2021-11-29 12:00:00,333,12
4.0,8000.0,17.0,51.0,1023.3,2021-11-29 13:00:00,333,13
5.0,8000.0,17.0,49.0,1022.7,2021-11-29 14:00:00,333,14
4.0,8000.0,16.1,54.0,1022.8,2021-11-29 15:00:00,333,15
