wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,6.5,50.0,1029.5,2023-02-14 16:00:00,45,16
5.0,10000.0,5.7,50.0,1029.9,2023-02-14 17:00:00,45,17
3.0,10000.0,5.0,51.0,1029.8,2023-02-14 18:00:00,45,18
3.0,10000.0,4.7,53.0,1030.3,2023-02-14 19:00:00,45,19
2.0,10000.0,3.6,65.0,1031.0,2023-02-14 20:00:00,45,20
2.0,10000.0,3.8,63.0,1031.3,2023-02-14 21:00:00,45,21
1.0,10000.0,3.0,68.0,1031.5,2023-02-14 22:00:00,45,22
1.0,10000.0,2.2,72.0,1031.6,2023-02-14 23:00:00,45,23
1.0,10000.0,1.4,82.0,1032.1,2023-02-15 00:00:00,46,0
1.0,10000.0,0.8,79.0,1032.3,2023-02-15 01:00:00,46,1
1.0,10000.0,0.5,77.0,1032.4,2023-02-15 02:00:00,46,2
0.0,10000.0,0.3,78.0,1032.2,2023-02-15 03:00:00,46,3
1.0,10000.0,-0.1,77.0,1031.9,2023-02-15 04:00:00,46,4
1.0,10000.0,-1.8,93.0,1031.4,2023-02-15 05:00:00,46,5
2.0,10000.0,-2.3,90.0,1033.0,2023-02-15 06:00:00,46,6
1.0,8000.0,-2.1,91.0,1033.5,2023-02-15 07:00:00,46,7
0.0,10000.0,-0.1,87.0,1034.6,2023-02-15 08:00:00,46,8
0.0,10000.0,3.9,66.0,1034.7,2023-02-15 09:00:00,46,9
1.0,10000.0,6.5,47.0,1035.1,2023-02-15 10:00:00,46,10
2.0,10000.0,6.7,41.0,1034.9,2023-02-15 11:00:00,46,11
3.0,10000.0,7.6,41.0,1034.4,2023-02-15 12:00:00,46,12
1.0,10000.0,7.9,39.0,1033.2,2023-02-15 13:00:00,46,13
2.0,10000.0,9.0,42.0,1032.2,2023-02-15 14:00:00,46,14
2.0,10000.0,9.0,38.0,1032.2,2023-02-15 15:00:00,46,15
