wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,5.7,21.0,1029.1,2022-12-24 16:00:00,358,16
2.0,10000.0,3.8,30.0,1028.8,2022-12-24 17:00:00,358,17
2.0,10000.0,1.5,38.0,1029.1,2022-12-24 18:00:00,358,18
2.0,10000.0,1.1,41.0,1029.6,2022-12-24 19:00:00,358,19
1.0,10000.0,-0.1,40.0,1029.8,2022-12-24 20:00:00,358,20
1.0,10000.0,-1.2,50.0,1029.7,2022-12-24 21:00:00,358,21
2.0,10000.0,-1.7,47.0,1029.7,2022-12-24 22:00:00,358,22
1.0,10000.0,-2.9,59.0,1030.0,2022-12-24 23:00:00,358,23
1.0,10000.0,-2.2,49.0,1030.0,2022-12-25 00:00:00,359,0
0.0,10000.0,-2.7,54.0,1030.1,2022-12-25 01:00:00,359,1
1.0,10000.0,-4.5,75.0,1030.5,2022-12-25 02:00:00,359,2
1.0,10000.0,-5.0,83.0,1030.6,2022-12-25 03:00:00,359,3
1.0,10000.0,-4.3,66.0,1030.4,2022-12-25 04:00:00,359,4
0.0,10000.0,-5.0,69.0,1030.3,2022-12-25 05:00:00,359,5
0.0,10000.0,-4.5,74.0,1030.3,2022-12-25 06:00:00,359,6
0.0,10000.0,-6.2,88.0,1030.7,2022-12-25 07:00:00,359,7
0.0,10000.0,-3.8,82.0,1031.0,2022-12-25 08:00:00,359,8
0.0,10000.0,-0.5,60.0,1031.5,2022-12-25 09:00:00,359,9
2.0,10000.0,3.2,32.0,1031.6,2022-12-25 10:00:00,359,10
2.0,10000.0,5.1,24.0,1031.4,2022-12-25 11:00:00,359,11
1.0,10000.0,6.5,23.0,1030.5,2022-12-25 12:00:00,359,12
1.0,10000.0,7.3,20.0,1029.4,2022-12-25 13:00:00,359,13
2.0,10000.0,7.9,20.0,1028.4,2022-12-25 14:00:00,359,14
2.0,10000.0,7.9,20.0,1027.9,2022-12-25 15:00:00,359,15
