wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,18.9,43.0,1015.0,2021-11-19 16:00:00,323,16
3.0,10000.0,17.1,53.0,1014.9,2021-11-19 17:00:00,323,17
2.0,10000.0,15.5,59.0,1015.0,2021-11-19 18:00:00,323,18
3.0,10000.0,14.7,65.0,1015.1,2021-11-19 19:00:00,323,19
2.0,10000.0,14.6,68.0,1015.9,2021-11-19 20:00:00,323,20
1.0,7000.0,10.6,83.0,1015.8,2021-11-19 21:00:00,323,21
2.0,5000.0,10.2,91.0,1016.1,2021-11-19 22:00:00,323,22
2.0,4000.0,9.9,93.0,1016.5,2021-11-19 23:00:00,323,23
2.0,4000.0,9.7,93.0,1016.5,2021-11-20 00:00:00,324,0
2.0,3500.0,9.6,93.0,1016.5,2021-11-20 01:00:00,324,1
2.0,2700.0,10.2,92.0,1016.4,2021-11-20 02:00:00,324,2
3.0,2700.0,11.1,93.0,1015.7,2021-11-20 03:00:00,324,3
3.0,2800.0,11.8,90.0,1015.6,2021-11-20 04:00:00,324,4
1.0,2800.0,11.1,91.0,1016.0,2021-11-20 05:00:00,324,5
1.0,1600.0,9.0,96.0,1016.8,2021-11-20 06:00:00,324,6
2.0,1600.0,9.0,98.0,1016.4,2021-11-20 07:00:00,324,7
2.0,2000.0,10.6,96.0,1016.9,2021-11-20 08:00:00,324,8
2.0,4000.0,13.5,87.0,1017.9,2021-11-20 09:00:00,324,9
3.0,6000.0,15.8,78.0,1017.5,2021-11-20 10:00:00,324,10
4.0,7000.0,17.8,67.0,1016.9,2021-11-20 11:00:00,324,11
2.0,7000.0,19.3,63.0,1016.0,2021-11-20 12:00:00,324,12
3.0,7000.0,20.0,58.0,1015.2,2021-11-20 13:00:00,324,13
2.0,6000.0,19.2,61.0,1014.9,2021-11-20 14:00:00,324,14
1.0,7000.0,18.9,63.0,1014.9,2021-11-20 15:00:00,324,15
