wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,7.1,75.0,1027.1,2023-01-23 16:00:00,23,16
3.0,10000.0,7.1,78.0,1027.7,2023-01-23 17:00:00,23,17
7.0,4500.0,6.2,78.0,1029.1,2023-01-23 18:00:00,23,18
6.0,3000.0,5.6,72.0,1030.4,2023-01-23 19:00:00,23,19
9.0,2800.0,4.9,80.0,1032.6,2023-01-23 20:00:00,23,20
6.0,3500.0,3.7,73.0,1034.6,2023-01-23 21:00:00,23,21
6.0,5000.0,2.3,68.0,1035.9,2023-01-23 22:00:00,23,22
4.0,5000.0,1.1,72.0,1037.1,2023-01-23 23:00:00,23,23
4.0,5000.0,0.3,75.0,1038.8,2023-01-24 00:00:00,24,0
4.0,5000.0,-0.7,80.0,1039.6,2023-01-24 01:00:00,24,1
4.0,10000.0,-1.2,65.0,1040.5,2023-01-24 02:00:00,24,2
2.0,10000.0,-3.0,71.0,1040.7,2023-01-24 03:00:00,24,3
5.0,10000.0,-2.0,68.0,1041.3,2023-01-24 04:00:00,24,4
4.0,10000.0,-2.0,69.0,1041.5,2023-01-24 05:00:00,24,5
2.0,10000.0,-3.6,70.0,1041.6,2023-01-24 06:00:00,24,6
2.0,10000.0,-3.7,76.0,1042.0,2023-01-24 07:00:00,24,7
2.0,10000.0,-3.2,75.0,1042.3,2023-01-24 08:00:00,24,8
4.0,10000.0,-1.8,69.0,1043.2,2023-01-24 09:00:00,24,9
6.0,10000.0,-0.6,54.0,1043.4,2023-01-24 10:00:00,24,10
8.0,10000.0,-0.6,48.0,1043.2,2023-01-24 11:00:00,24,11
7.0,10000.0,-0.1,45.0,1042.4,2023-01-24 12:00:00,24,12
7.0,10000.0,0.1,46.0,1041.6,2023-01-24 13:00:00,24,13
8.0,10000.0,-1.1,41.0,1040.9,2023-01-24 14:00:00,24,14
5.0,10000.0,-0.5,39.0,1040.4,2023-01-24 15:00:00,24,15
