wsd,pv,t,rh,slp,BJ
2.0,10000.0,20.8,37.0,1023.5,2021-10-24 16:00:00
3.0,10000.0,18.2,53.0,1023.7,2021-10-24 17:00:00
2.0,10000.0,16.0,62.0,1024.1,2021-10-24 18:00:00
1.0,10000.0,14.9,71.0,1024.6,2021-10-24 19:00:00
2.0,10000.0,13.7,80.0,1025.0,2021-10-24 20:00:00
2.0,9000.0,13.1,85.0,1025.1,2021-10-24 21:00:00
2.0,8000.0,12.8,84.0,1025.3,2021-10-24 22:00:00
2.0,7000.0,12.4,84.0,1025.0,2021-10-24 23:00:00
2.0,6000.0,11.7,93.0,1024.6,2021-10-25 00:00:00
2.0,6000.0,10.8,95.0,1024.5,2021-10-25 01:00:00
1.0,6000.0,10.6,96.0,1024.3,2021-10-25 02:00:00
1.0,6000.0,10.9,96.0,1024.1,2021-10-25 03:00:00
2.0,4000.0,10.9,95.0,1024.0,2021-10-25 04:00:00
1.0,3000.0,10.8,96.0,1024.1,2021-10-25 05:00:00
0.0,2500.0,9.9,98.0,1024.2,2021-10-25 06:00:00
0.0,2800.0,10.2,98.0,1024.5,2021-10-25 07:00:00
1.0,3200.0,13.7,92.0,1024.9,2021-10-25 08:00:00
1.0,4000.0,15.0,86.0,1024.8,2021-10-25 09:00:00
2.0,4000.0,17.4,67.0,1024.5,2021-10-25 10:00:00
2.0,6000.0,19.3,55.0,1024.0,2021-10-25 11:00:00
2.0,10000.0,20.3,48.0,1023.5,2021-10-25 12:00:00
2.0,8000.0,20.2,46.0,1022.6,2021-10-25 13:00:00
3.0,7000.0,20.4,49.0,1021.6,2021-10-25 14:00:00
1.0,10000.0,20.4,46.0,1021.3,2021-10-25 15:00:00
