wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,10000.0,13.3,33.0,1026.8,2023-11-14 16:00:00,318,16
1.0,10000.0,11.6,40.0,1026.9,2023-11-14 17:00:00,318,17
1.0,10000.0,9.6,47.0,1027.1,2023-11-14 18:00:00,318,18
2.0,10000.0,7.4,75.0,1027.4,2023-11-14 19:00:00,318,19
2.0,10000.0,7.4,59.0,1027.9,2023-11-14 20:00:00,318,20
2.0,10000.0,6.9,62.0,1028.3,2023-11-14 21:00:00,318,21
1.0,10000.0,5.3,81.0,1028.5,2023-11-14 22:00:00,318,22
1.0,10000.0,3.8,89.0,1028.5,2023-11-14 23:00:00,318,23
1.0,10000.0,4.0,85.0,1028.4,2023-11-15 00:00:00,319,0
1.0,8000.0,3.1,91.0,1028.6,2023-11-15 01:00:00,319,1
1.0,6000.0,4.1,92.0,1028.6,2023-11-15 02:00:00,319,2
1.0,6000.0,3.2,92.0,1028.3,2023-11-15 03:00:00,319,3
2.0,6000.0,5.1,75.0,1027.5,2023-11-15 04:00:00,319,4
2.0,6000.0,3.5,84.0,1027.4,2023-11-15 05:00:00,319,5
2.0,6000.0,4.3,79.0,1028.0,2023-11-15 06:00:00,319,6
1.0,6000.0,3.2,81.0,1028.8,2023-11-15 07:00:00,319,7
1.0,6000.0,7.0,70.0,1029.2,2023-11-15 08:00:00,319,8
2.0,6000.0,9.5,66.0,1029.1,2023-11-15 09:00:00,319,9
4.0,8000.0,12.0,52.0,1029.5,2023-11-15 10:00:00,319,10
3.0,8000.0,13.3,47.0,1028.3,2023-11-15 11:00:00,319,11
2.0,8000.0,14.4,39.0,1027.5,2023-11-15 12:00:00,319,12
1.0,8000.0,15.1,38.0,1026.2,2023-11-15 13:00:00,319,13
2.0,8000.0,15.9,39.0,1025.4,2023-11-15 14:00:00,319,14
2.0,8000.0,15.5,39.0,1025.2,2023-11-15 15:00:00,319,15
