wsd,pv,t,rh,slp,BJ
3.0,10000.0,15.9,53.0,1015.5,2023-03-19 16:00:00
4.0,8000.0,15.1,60.0,1015.4,2023-03-19 17:00:00
4.0,7000.0,14.0,64.0,1015.5,2023-03-19 18:00:00
4.0,8000.0,13.6,66.0,1015.7,2023-03-19 19:00:00
4.0,7000.0,13.2,67.0,1015.8,2023-03-19 20:00:00
3.0,10000.0,12.5,67.0,1016.1,2023-03-19 21:00:00
3.0,10000.0,11.8,69.0,1015.9,2023-03-19 22:00:00
3.0,10000.0,11.0,73.0,1015.7,2023-03-19 23:00:00
1.0,10000.0,11.1,74.0,1015.7,2023-03-20 00:00:00
2.0,10000.0,10.6,76.0,1014.7,2023-03-20 01:00:00
2.0,10000.0,10.4,79.0,1013.9,2023-03-20 02:00:00
2.0,8000.0,10.5,78.0,1013.5,2023-03-20 03:00:00
1.0,6000.0,10.3,80.0,1013.2,2023-03-20 04:00:00
1.0,6000.0,10.3,80.0,1013.5,2023-03-20 05:00:00
2.0,6000.0,10.3,81.0,1012.8,2023-03-20 06:00:00
1.0,5000.0,10.4,80.0,1013.3,2023-03-20 07:00:00
3.0,5000.0,11.2,76.0,1013.7,2023-03-20 08:00:00
3.0,5000.0,11.7,75.0,1014.1,2023-03-20 09:00:00
2.0,4500.0,12.4,74.0,1013.7,2023-03-20 10:00:00
2.0,4500.0,13.3,71.0,1013.3,2023-03-20 11:00:00
2.0,4000.0,13.6,71.0,1012.7,2023-03-20 12:00:00
1.0,4000.0,13.9,71.0,1011.5,2023-03-20 13:00:00
1.0,4000.0,14.0,70.0,1011.1,2023-03-20 14:00:00
1.0,4000.0,14.2,69.0,1010.3,2023-03-20 15:00:00
