wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,5.5,42.0,1030.5,2024-03-01 16:00:00,61,16
3.0,10000.0,5.3,43.0,1030.3,2024-03-01 17:00:00,61,17
3.0,10000.0,4.6,48.0,1030.5,2024-03-01 18:00:00,61,18
2.0,10000.0,3.7,56.0,1030.5,2024-03-01 19:00:00,61,19
2.0,10000.0,2.7,59.0,1030.1,2024-03-01 20:00:00,61,20
2.0,10000.0,2.7,58.0,1030.5,2024-03-01 21:00:00,61,21
2.0,10000.0,1.7,61.0,1030.7,2024-03-01 22:00:00,61,22
1.0,10000.0,0.3,81.0,1030.7,2024-03-01 23:00:00,61,23
1.0,10000.0,0.2,82.0,1030.7,2024-03-02 00:00:00,62,0
1.0,10000.0,-0.1,83.0,1030.4,2024-03-02 01:00:00,62,1
1.0,10000.0,0.4,72.0,1029.5,2024-03-02 02:00:00,62,2
1.0,10000.0,0.9,70.0,1028.9,2024-03-02 03:00:00,62,3
3.0,10000.0,1.1,71.0,1027.8,2024-03-02 04:00:00,62,4
3.0,10000.0,1.4,70.0,1027.0,2024-03-02 05:00:00,62,5
3.0,10000.0,1.3,74.0,1027.6,2024-03-02 06:00:00,62,6
4.0,10000.0,1.6,76.0,1027.3,2024-03-02 07:00:00,62,7
2.0,10000.0,2.0,79.0,1027.2,2024-03-02 08:00:00,62,8
4.0,10000.0,4.0,70.0,1026.8,2024-03-02 09:00:00,62,9
4.0,10000.0,6.1,59.0,1026.5,2024-03-02 10:00:00,62,10
4.0,10000.0,7.4,57.0,1025.9,2024-03-02 11:00:00,62,11
3.0,10000.0,8.2,53.0,1024.8,2024-03-02 12:00:00,62,12
3.0,10000.0,9.7,54.0,1023.3,2024-03-02 13:00:00,62,13
4.0,10000.0,10.4,50.0,1022.1,2024-03-02 14:00:00,62,14
4.0,10000.0,11.0,48.0,1021.3,2024-03-02 15:00:00,62,15
