wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,4500.0,4.7,80.0,1022.1,2022-02-11 16:00:00,42,16
2.0,3200.0,4.1,86.0,1022.4,2022-02-11 17:00:00,42,17
2.0,2200.0,3.7,92.0,1023.0,2022-02-11 18:00:00,42,18
3.0,1600.0,3.5,95.0,1023.7,2022-02-11 19:00:00,42,19
3.0,1400.0,3.5,97.0,1024.3,2022-02-11 20:00:00,42,20
4.0,2700.0,3.7,94.0,1024.6,2022-02-11 21:00:00,42,21
3.0,3000.0,3.7,95.0,1025.0,2022-02-11 22:00:00,42,22
2.0,2000.0,3.8,96.0,1025.1,2022-02-11 23:00:00,42,23
2.0,2000.0,3.9,96.0,1025.1,2022-02-12 00:00:00,43,0
2.0,2200.0,4.0,95.0,1025.0,2022-02-12 01:00:00,43,1
2.0,2500.0,4.1,95.0,1024.6,2022-02-12 02:00:00,43,2
2.0,2800.0,4.0,95.0,1024.3,2022-02-12 03:00:00,43,3
2.0,3000.0,4.0,94.0,1024.1,2022-02-12 04:00:00,43,4
2.0,2800.0,4.0,94.0,1024.1,2022-02-12 05:00:00,43,5
1.0,3200.0,4.0,93.0,1024.4,2022-02-12 06:00:00,43,6
2.0,2600.0,4.0,95.0,1025.0,2022-02-12 07:00:00,43,7
2.0,1800.0,4.0,95.0,1025.7,2022-02-12 08:00:00,43,8
3.0,1000.0,3.9,97.0,1026.3,2022-02-12 09:00:00,43,9
3.0,1000.0,4.1,97.0,1026.0,2022-02-12 10:00:00,43,10
4.0,1800.0,4.3,95.0,1025.8,2022-02-12 11:00:00,43,11
4.0,2200.0,4.6,93.0,1025.1,2022-02-12 12:00:00,43,12
5.0,2400.0,4.8,90.0,1023.8,2022-02-12 13:00:00,43,13
2.0,3500.0,5.3,86.0,1023.1,2022-02-12 14:00:00,43,14
1.0,3200.0,5.5,87.0,1022.7,2022-02-12 15:00:00,43,15
