wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
8.0,10000.0,4.1,83.0,1028.2,2022-11-29 16:00:00,333,16
10.0,10000.0,2.9,78.0,1030.0,2022-11-29 17:00:00,333,17
5.0,10000.0,4.0,64.0,1031.8,2022-11-29 18:00:00,333,18
7.0,10000.0,4.3,66.0,1033.4,2022-11-29 19:00:00,333,19
6.0,5000.0,1.4,92.0,1035.0,2022-11-29 20:00:00,333,20
4.0,10000.0,1.3,85.0,1036.4,2022-11-29 21:00:00,333,21
4.0,10000.0,1.7,80.0,1036.8,2022-11-29 22:00:00,333,22
3.0,10000.0,2.0,75.0,1037.5,2022-11-29 23:00:00,333,23
4.0,10000.0,2.2,64.0,1037.9,2022-11-30 00:00:00,334,0
4.0,10000.0,2.1,62.0,1038.3,2022-11-30 01:00:00,334,1
6.0,10000.0,2.0,48.0,1038.0,2022-11-30 02:00:00,334,2
5.0,10000.0,1.7,49.0,1038.1,2022-11-30 03:00:00,334,3
7.0,10000.0,1.3,40.0,1038.5,2022-11-30 04:00:00,334,4
5.0,10000.0,1.1,44.0,1039.3,2022-11-30 05:00:00,334,5
6.0,10000.0,0.6,38.0,1039.8,2022-11-30 06:00:00,334,6
5.0,10000.0,0.4,42.0,1039.9,2022-11-30 07:00:00,334,7
5.0,10000.0,0.3,39.0,1040.4,2022-11-30 08:00:00,334,8
6.0,10000.0,0.2,39.0,1041.2,2022-11-30 09:00:00,334,9
6.0,10000.0,0.4,41.0,1041.2,2022-11-30 10:00:00,334,10
5.0,10000.0,0.5,41.0,1040.9,2022-11-30 11:00:00,334,11
6.0,10000.0,0.7,44.0,1039.7,2022-11-30 12:00:00,334,12
4.0,10000.0,0.3,44.0,1038.8,2022-11-30 13:00:00,334,13
4.0,10000.0,0.2,42.0,1038.4,2022-11-30 14:00:00,334,14
4.0,10000.0,0.0,41.0,1038.2,2022-11-30 15:00:00,334,15
