wsd,pv,t,rh,slp,BJ
4.0,6000.0,16.0,41.0,1024.8,2021-12-10 16:00:00
3.0,6000.0,13.9,48.0,1024.8,2021-12-10 17:00:00
3.0,6000.0,12.5,53.0,1025.3,2021-12-10 18:00:00
4.0,7000.0,11.6,55.0,1025.3,2021-12-10 19:00:00
3.0,6000.0,11.2,60.0,1025.5,2021-12-10 20:00:00
3.0,5000.0,10.3,64.0,1025.6,2021-12-10 21:00:00
3.0,5000.0,9.7,66.0,1025.6,2021-12-10 22:00:00
3.0,4000.0,9.3,68.0,1025.8,2021-12-10 23:00:00
4.0,4000.0,5.7,86.0,1026.4,2021-12-11 00:00:00
2.0,4000.0,6.3,81.0,1026.5,2021-12-11 01:00:00
5.0,4000.0,8.8,72.0,1025.7,2021-12-11 02:00:00
2.0,4000.0,8.5,75.0,1025.9,2021-12-11 03:00:00
2.0,4000.0,8.7,76.0,1026.0,2021-12-11 04:00:00
2.0,3500.0,8.6,78.0,1025.8,2021-12-11 05:00:00
3.0,3000.0,8.8,79.0,1026.1,2021-12-11 06:00:00
3.0,1900.0,8.7,83.0,1026.6,2021-12-11 07:00:00
3.0,1700.0,9.1,84.0,1027.4,2021-12-11 08:00:00
2.0,2000.0,9.6,83.0,1028.4,2021-12-11 09:00:00
3.0,2000.0,10.1,82.0,1028.5,2021-12-11 10:00:00
3.0,2000.0,10.4,81.0,1028.4,2021-12-11 11:00:00
3.0,2000.0,10.9,79.0,1027.6,2021-12-11 12:00:00
3.0,2200.0,10.8,80.0,1027.1,2021-12-11 13:00:00
3.0,2200.0,11.2,78.0,1026.5,2021-12-11 14:00:00
3.0,2400.0,11.0,80.0,1026.2,2021-12-11 15:00:00
