wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,18.2,33.0,1020.9,2021-02-07 16:00:00,38,16
2.0,10000.0,16.5,47.0,1021.3,2021-02-07 17:00:00,38,17
2.0,8000.0,16.1,50.0,1021.5,2021-02-07 18:00:00,38,18
3.0,5000.0,14.7,63.0,1022.9,2021-02-07 19:00:00,38,19
6.0,3800.0,12.2,67.0,1024.4,2021-02-07 20:00:00,38,20
7.0,4500.0,9.3,74.0,1025.6,2021-02-07 21:00:00,38,21
7.0,5000.0,8.2,77.0,1026.1,2021-02-07 22:00:00,38,22
7.0,5000.0,7.9,76.0,1027.0,2021-02-07 23:00:00,38,23
7.0,5000.0,7.5,78.0,1027.1,2021-02-08 00:00:00,39,0
5.0,5000.0,7.6,78.0,1028.3,2021-02-08 01:00:00,39,1
4.0,5000.0,7.1,78.0,1028.6,2021-02-08 02:00:00,39,2
6.0,5000.0,6.6,75.0,1028.2,2021-02-08 03:00:00,39,3
5.0,8000.0,6.2,69.0,1028.9,2021-02-08 04:00:00,39,4
6.0,10000.0,5.9,64.0,1028.6,2021-02-08 05:00:00,39,5
6.0,10000.0,5.7,63.0,1029.7,2021-02-08 06:00:00,39,6
5.0,10000.0,5.2,64.0,1030.8,2021-02-08 07:00:00,39,7
5.0,10000.0,5.0,65.0,1031.8,2021-02-08 08:00:00,39,8
5.0,10000.0,5.6,64.0,1032.9,2021-02-08 09:00:00,39,9
6.0,15000.0,5.9,60.0,1033.4,2021-02-08 10:00:00,39,10
5.0,15000.0,7.1,57.0,1033.0,2021-02-08 11:00:00,39,11
5.0,15000.0,8.4,51.0,1032.4,2021-02-08 12:00:00,39,12
5.0,10000.0,9.0,45.0,1031.7,2021-02-08 13:00:00,39,13
4.0,10000.0,10.0,42.0,1031.1,2021-02-08 14:00:00,39,14
4.0,10000.0,9.7,37.0,1030.5,2021-02-08 15:00:00,39,15
