wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,6000.0,8.7,36.0,1032.3,2022-12-30 16:00:00,364,16
2.0,6000.0,6.9,38.0,1032.3,2022-12-30 17:00:00,364,17
3.0,6000.0,4.3,49.0,1032.6,2022-12-30 18:00:00,364,18
2.0,6000.0,3.2,55.0,1032.7,2022-12-30 19:00:00,364,19
2.0,5000.0,1.8,62.0,1032.9,2022-12-30 20:00:00,364,20
2.0,5000.0,1.5,66.0,1033.2,2022-12-30 21:00:00,364,21
2.0,5000.0,1.9,62.0,1033.6,2022-12-30 22:00:00,364,22
2.0,4500.0,-1.8,88.0,1033.6,2022-12-30 23:00:00,364,23
1.0,4500.0,-2.6,86.0,1033.7,2022-12-31 00:00:00,365,0
1.0,4500.0,-0.7,72.0,1033.9,2022-12-31 01:00:00,365,1
0.0,4000.0,-3.0,86.0,1034.0,2022-12-31 02:00:00,365,2
1.0,4000.0,-2.0,79.0,1033.6,2022-12-31 03:00:00,365,3
3.0,3600.0,-2.1,79.0,1033.3,2022-12-31 04:00:00,365,4
1.0,4000.0,-3.4,89.0,1033.1,2022-12-31 05:00:00,365,5
1.0,4000.0,-2.2,80.0,1033.5,2022-12-31 06:00:00,365,6
0.0,3600.0,-3.9,88.0,1033.5,2022-12-31 07:00:00,365,7
3.0,3000.0,-2.3,85.0,1033.6,2022-12-31 08:00:00,365,8
3.0,4000.0,2.2,72.0,1034.1,2022-12-31 09:00:00,365,9
3.0,5000.0,4.7,65.0,1034.4,2022-12-31 10:00:00,365,10
2.0,6000.0,7.6,48.0,1034.3,2022-12-31 11:00:00,365,11
1.0,6000.0,9.4,39.0,1033.3,2022-12-31 12:00:00,365,12
1.0,6000.0,10.1,34.0,1032.1,2022-12-31 13:00:00,365,13
1.0,6000.0,10.2,33.0,1031.3,2022-12-31 14:00:00,365,14
1.0,6000.0,10.8,32.0,1031.1,2022-12-31 15:00:00,365,15
