wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,22.8,38.0,1018.5,2024-11-12 16:00:00,317,16
3.0,10000.0,21.1,48.0,1018.3,2024-11-12 17:00:00,317,17
4.0,10000.0,19.7,56.0,1018.7,2024-11-12 18:00:00,317,18
3.0,10000.0,18.6,61.0,1019.2,2024-11-12 19:00:00,317,19
4.0,10000.0,18.1,64.0,1018.9,2024-11-12 20:00:00,317,20
4.0,10000.0,18.4,64.0,1019.0,2024-11-12 21:00:00,317,21
5.0,8000.0,18.0,66.0,1018.5,2024-11-12 22:00:00,317,22
3.0,7000.0,17.4,69.0,1018.7,2024-11-12 23:00:00,317,23
3.0,6000.0,16.6,74.0,1018.5,2024-11-13 00:00:00,318,0
3.0,3500.0,17.2,85.0,1014.9,2024-11-13 01:00:00,318,1
3.0,2900.0,16.2,90.0,1014.9,2024-11-13 02:00:00,318,2
1.0,2500.0,16.0,91.0,1014.7,2024-11-13 03:00:00,318,3
2.0,1700.0,14.1,96.0,1015.0,2024-11-13 04:00:00,318,4
2.0,1800.0,14.6,97.0,1014.8,2024-11-13 05:00:00,318,5
1.0,1800.0,14.6,97.0,1015.2,2024-11-13 06:00:00,318,6
2.0,2000.0,15.3,96.0,1015.3,2024-11-13 07:00:00,318,7
3.0,2700.0,15.4,89.0,1018.8,2024-11-13 08:00:00,318,8
5.0,4000.0,17.1,82.0,1019.0,2024-11-13 09:00:00,318,9
5.0,5000.0,17.8,75.0,1019.4,2024-11-13 10:00:00,318,10
3.0,5000.0,19.4,69.0,1018.8,2024-11-13 11:00:00,318,11
4.0,7000.0,20.7,65.0,1017.6,2024-11-13 12:00:00,318,12
4.0,6000.0,21.3,63.0,1016.4,2024-11-13 13:00:00,318,13
3.0,5000.0,21.3,63.0,1016.1,2024-11-13 14:00:00,318,14
3.0,6000.0,21.9,62.0,1015.9,2024-11-13 15:00:00,318,15
