wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,8000.0,16.4,40.0,1021.7,2022-02-26 16:00:00,57,16
5.0,7000.0,15.4,40.0,1022.0,2022-02-26 17:00:00,57,17
2.0,7000.0,12.3,43.0,1022.7,2022-02-26 18:00:00,57,18
2.0,7000.0,11.4,43.0,1023.1,2022-02-26 19:00:00,57,19
2.0,7000.0,8.5,60.0,1023.9,2022-02-26 20:00:00,57,20
2.0,6000.0,7.3,66.0,1024.6,2022-02-26 21:00:00,57,21
1.0,6000.0,7.3,61.0,1025.0,2022-02-26 22:00:00,57,22
2.0,6000.0,6.8,59.0,1024.9,2022-02-26 23:00:00,57,23
2.0,8000.0,6.3,52.0,1024.7,2022-02-27 00:00:00,58,0
2.0,10000.0,5.3,55.0,1024.7,2022-02-27 01:00:00,58,1
3.0,10000.0,3.8,60.0,1024.5,2022-02-27 02:00:00,58,2
2.0,10000.0,3.9,62.0,1024.1,2022-02-27 03:00:00,58,3
4.0,10000.0,6.0,42.0,1023.6,2022-02-27 04:00:00,58,4
2.0,10000.0,4.1,49.0,1023.7,2022-02-27 05:00:00,58,5
2.0,10000.0,3.2,54.0,1023.8,2022-02-27 06:00:00,58,6
2.0,10000.0,2.1,64.0,1024.3,2022-02-27 07:00:00,58,7
2.0,10000.0,5.6,59.0,1024.4,2022-02-27 08:00:00,58,8
3.0,10000.0,9.0,45.0,1025.0,2022-02-27 09:00:00,58,9
5.0,10000.0,12.2,39.0,1024.4,2022-02-27 10:00:00,58,10
3.0,10000.0,13.9,33.0,1024.0,2022-02-27 11:00:00,58,11
5.0,10000.0,15.7,23.0,1022.8,2022-02-27 12:00:00,58,12
4.0,10000.0,16.4,21.0,1021.4,2022-02-27 13:00:00,58,13
4.0,10000.0,16.6,17.0,1020.0,2022-02-27 14:00:00,58,14
4.0,10000.0,16.8,14.0,1019.0,2022-02-27 15:00:00,58,15
