wsd,pv,t,rh,slp,BJ
3.0,5000.0,9.7,49.0,1030.6,2023-01-03 16:00:00
2.0,5000.0,7.9,56.0,1030.8,2023-01-03 17:00:00
2.0,5000.0,6.0,62.0,1030.8,2023-01-03 18:00:00
2.0,5000.0,5.3,65.0,1031.0,2023-01-03 19:00:00
2.0,4000.0,5.0,70.0,1031.3,2023-01-03 20:00:00
2.0,4000.0,3.3,80.0,1031.4,2023-01-03 21:00:00
2.0,3700.0,3.0,83.0,1031.3,2023-01-03 22:00:00
3.0,3300.0,1.5,84.0,1031.2,2023-01-03 23:00:00
1.0,3200.0,0.8,90.0,1031.1,2023-01-04 00:00:00
2.0,2800.0,1.1,88.0,1030.7,2023-01-04 01:00:00
2.0,2600.0,1.1,87.0,1031.0,2023-01-04 02:00:00
2.0,2500.0,0.8,89.0,1030.8,2023-01-04 03:00:00
1.0,2500.0,-0.7,92.0,1030.4,2023-01-04 04:00:00
2.0,2500.0,-0.2,96.0,1029.9,2023-01-04 05:00:00
2.0,2800.0,0.0,90.0,1030.2,2023-01-04 06:00:00
2.0,2800.0,0.2,89.0,1030.6,2023-01-04 07:00:00
1.0,3000.0,0.9,84.0,1031.1,2023-01-04 08:00:00
2.0,4000.0,4.4,78.0,1031.7,2023-01-04 09:00:00
3.0,6000.0,7.6,62.0,1031.3,2023-01-04 10:00:00
4.0,7000.0,9.5,57.0,1030.6,2023-01-04 11:00:00
3.0,10000.0,10.2,49.0,1029.6,2023-01-04 12:00:00
3.0,10000.0,11.0,40.0,1028.7,2023-01-04 13:00:00
2.0,10000.0,11.9,36.0,1028.0,2023-01-04 14:00:00
2.0,10000.0,12.4,33.0,1027.7,2023-01-04 15:00:00
