wsd,pv,t,rh,slp,BJ
2.0,8000.0,22.0,45.0,1018.0,2021-11-03 16:00:00
1.0,8000.0,20.9,50.0,1017.8,2021-11-03 17:00:00
1.0,8000.0,17.2,67.0,1017.9,2021-11-03 18:00:00
1.0,6000.0,17.0,67.0,1018.4,2021-11-03 19:00:00
2.0,5000.0,16.4,73.0,1018.7,2021-11-03 20:00:00
1.0,4000.0,15.2,78.0,1019.1,2021-11-03 21:00:00
1.0,3500.0,14.1,91.0,1019.1,2021-11-03 22:00:00
1.0,3200.0,13.5,90.0,1018.9,2021-11-03 23:00:00
1.0,2900.0,12.9,92.0,1018.9,2021-11-04 00:00:00
1.0,4000.0,13.4,87.0,1018.7,2021-11-04 01:00:00
0.0,4000.0,11.8,95.0,1018.3,2021-11-04 02:00:00
2.0,4000.0,13.6,85.0,1017.8,2021-11-04 03:00:00
2.0,2700.0,12.8,94.0,1017.5,2021-11-04 04:00:00
2.0,2900.0,13.7,90.0,1017.5,2021-11-04 05:00:00
1.0,2900.0,13.9,87.0,1017.5,2021-11-04 06:00:00
1.0,2500.0,13.4,92.0,1017.8,2021-11-04 07:00:00
1.0,2500.0,15.7,86.0,1018.3,2021-11-04 08:00:00
2.0,3000.0,16.9,82.0,1018.6,2021-11-04 09:00:00
3.0,3500.0,18.5,73.0,1018.3,2021-11-04 10:00:00
3.0,4000.0,19.0,68.0,1018.0,2021-11-04 11:00:00
4.0,5000.0,20.8,61.0,1016.9,2021-11-04 12:00:00
3.0,6000.0,22.3,54.0,1016.5,2021-11-04 13:00:00
4.0,8000.0,22.4,51.0,1015.6,2021-11-04 14:00:00
4.0,10000.0,22.4,47.0,1015.0,2021-11-04 15:00:00
