wsd,pv,t,rh,slp,BJ
8.0,10000.0,24.9,53.0,1003.6,2024-02-18 16:00:00
6.0,10000.0,23.7,57.0,1004.0,2024-02-18 17:00:00
7.0,10000.0,22.3,62.0,1004.7,2024-02-18 18:00:00
4.0,10000.0,20.9,68.0,1005.8,2024-02-18 19:00:00
2.0,10000.0,17.3,92.0,1007.3,2024-02-18 20:00:00
5.0,10000.0,17.1,92.0,1008.6,2024-02-18 21:00:00
6.0,6000.0,16.2,92.0,1009.9,2024-02-18 22:00:00
5.0,4200.0,15.4,93.0,1010.7,2024-02-18 23:00:00
6.0,4000.0,15.0,93.0,1011.3,2024-02-19 00:00:00
6.0,4000.0,14.8,91.0,1012.2,2024-02-19 01:00:00
6.0,4500.0,14.5,90.0,1012.9,2024-02-19 02:00:00
4.0,4000.0,14.3,91.0,1013.3,2024-02-19 03:00:00
5.0,5000.0,13.4,89.0,1013.5,2024-02-19 04:00:00
5.0,4000.0,12.9,92.0,1014.3,2024-02-19 05:00:00
6.0,3000.0,12.5,92.0,1014.8,2024-02-19 06:00:00
4.0,2000.0,12.0,93.0,1015.8,2024-02-19 07:00:00
4.0,2400.0,11.6,90.0,1016.6,2024-02-19 08:00:00
5.0,2200.0,11.4,90.0,1017.4,2024-02-19 09:00:00
5.0,2500.0,11.0,90.0,1018.0,2024-02-19 10:00:00
4.0,2800.0,11.0,88.0,1018.6,2024-02-19 11:00:00
4.0,2800.0,11.0,89.0,1017.4,2024-02-19 12:00:00
3.0,2500.0,11.1,90.0,1016.7,2024-02-19 13:00:00
4.0,2000.0,11.0,92.0,1015.8,2024-02-19 14:00:00
4.0,1200.0,10.8,94.0,1016.1,2024-02-19 15:00:00
