wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,23.2,40.0,1020.4,2022-10-21 16:00:00,294,16
2.0,10000.0,21.5,48.0,1020.4,2022-10-21 17:00:00,294,17
2.0,10000.0,19.8,55.0,1020.8,2022-10-21 18:00:00,294,18
2.0,10000.0,18.8,60.0,1021.5,2022-10-21 19:00:00,294,19
2.0,10000.0,16.9,72.0,1021.9,2022-10-21 20:00:00,294,20
1.0,10000.0,15.0,83.0,1022.2,2022-10-21 21:00:00,294,21
2.0,10000.0,16.1,75.0,1022.4,2022-10-21 22:00:00,294,22
1.0,8000.0,13.3,89.0,1022.5,2022-10-21 23:00:00,294,23
0.0,7000.0,13.6,87.0,1022.4,2022-10-22 00:00:00,295,0
2.0,6000.0,11.9,92.0,1022.4,2022-10-22 01:00:00,295,1
0.0,5000.0,12.6,91.0,1022.3,2022-10-22 02:00:00,295,2
0.0,5000.0,12.0,93.0,1021.8,2022-10-22 03:00:00,295,3
0.0,3500.0,11.2,92.0,1021.6,2022-10-22 04:00:00,295,4
0.0,3500.0,10.7,93.0,1021.9,2022-10-22 05:00:00,295,5
1.0,2700.0,10.3,94.0,1022.1,2022-10-22 06:00:00,295,6
0.0,3500.0,11.4,94.0,1022.5,2022-10-22 07:00:00,295,7
1.0,4000.0,14.9,82.0,1023.2,2022-10-22 08:00:00,295,8
2.0,5000.0,17.5,69.0,1024.0,2022-10-22 09:00:00,295,9
4.0,7000.0,21.3,54.0,1024.2,2022-10-22 10:00:00,295,10
3.0,8000.0,22.6,48.0,1023.8,2022-10-22 11:00:00,295,11
4.0,10000.0,24.3,43.0,1023.3,2022-10-22 12:00:00,295,12
4.0,10000.0,24.5,42.0,1022.5,2022-10-22 13:00:00,295,13
3.0,8000.0,24.8,42.0,1021.6,2022-10-22 14:00:00,295,14
4.0,10000.0,24.8,35.0,1021.5,2022-10-22 15:00:00,295,15
