wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,400.0,11.3,99.0,1010.7,2023-01-13 16:00:00,13,16
4.0,700.0,10.8,99.0,1011.0,2023-01-13 17:00:00,13,17
5.0,1200.0,10.5,99.0,1011.5,2023-01-13 18:00:00,13,18
5.0,1400.0,10.2,99.0,1012.2,2023-01-13 19:00:00,13,19
6.0,1000.0,9.1,99.0,1013.2,2023-01-13 20:00:00,13,20
5.0,1000.0,8.4,98.0,1013.6,2023-01-13 21:00:00,13,21
6.0,800.0,7.8,98.0,1013.5,2023-01-13 22:00:00,13,22
5.0,600.0,7.5,98.0,1013.2,2023-01-13 23:00:00,13,23
7.0,500.0,7.4,98.0,1014.2,2023-01-14 00:00:00,14,0
6.0,500.0,7.0,97.0,1014.7,2023-01-14 01:00:00,14,1
6.0,600.0,6.5,97.0,1015.4,2023-01-14 02:00:00,14,2
7.0,400.0,6.3,98.0,1015.5,2023-01-14 03:00:00,14,3
6.0,500.0,6.2,98.0,1016.0,2023-01-14 04:00:00,14,4
5.0,700.0,6.3,98.0,1016.3,2023-01-14 05:00:00,14,5
6.0,800.0,6.7,98.0,1017.2,2023-01-14 06:00:00,14,6
6.0,1000.0,6.1,96.0,1018.6,2023-01-14 07:00:00,14,7
6.0,1000.0,5.1,96.0,1019.8,2023-01-14 08:00:00,14,8
7.0,2500.0,4.2,94.0,1021.1,2023-01-14 09:00:00,14,9
6.0,7000.0,3.3,94.0,1022.5,2023-01-14 10:00:00,14,10
6.0,8000.0,3.0,93.0,1023.4,2023-01-14 11:00:00,14,11
6.0,7000.0,2.5,94.0,1023.7,2023-01-14 12:00:00,14,12
7.0,5000.0,1.7,94.0,1023.5,2023-01-14 13:00:00,14,13
8.0,8000.0,1.2,91.0,1023.4,2023-01-14 14:00:00,14,14
6.0,10000.0,1.0,90.0,1024.4,2023-01-14 15:00:00,14,15
