wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
7.0,6000.0,3.3,93.0,1017.2,2024-02-20 16:00:00,51,16
6.0,6000.0,3.1,94.0,1017.8,2024-02-20 17:00:00,51,17
7.0,10000.0,2.9,91.0,1017.8,2024-02-20 18:00:00,51,18
6.0,8000.0,2.5,93.0,1018.8,2024-02-20 19:00:00,51,19
6.0,10000.0,2.5,93.0,1019.5,2024-02-20 20:00:00,51,20
7.0,10000.0,1.9,94.0,1020.9,2024-02-20 21:00:00,51,21
6.0,7000.0,1.6,93.0,1021.1,2024-02-20 22:00:00,51,22
7.0,5000.0,1.5,94.0,1020.8,2024-02-20 23:00:00,51,23
8.0,4500.0,1.2,94.0,1021.0,2024-02-21 00:00:00,52,0
5.0,5000.0,1.2,95.0,1021.1,2024-02-21 01:00:00,52,1
7.0,5000.0,0.9,93.0,1021.7,2024-02-21 02:00:00,52,2
8.0,6000.0,0.2,93.0,1021.8,2024-02-21 03:00:00,52,3
5.0,7000.0,0.0,93.0,1021.8,2024-02-21 04:00:00,52,4
6.0,6000.0,-0.3,92.0,1021.8,2024-02-21 05:00:00,52,5
4.0,6000.0,-0.2,93.0,1022.3,2024-02-21 06:00:00,52,6
5.0,5000.0,-0.1,91.0,1022.8,2024-02-21 07:00:00,52,7
4.0,6000.0,-0.6,91.0,1023.8,2024-02-21 08:00:00,52,8
3.0,4000.0,-1.0,92.0,1024.3,2024-02-21 09:00:00,52,9
3.0,5000.0,-0.9,91.0,1025.3,2024-02-21 10:00:00,52,10
5.0,10000.0,-0.9,90.0,1025.4,2024-02-21 11:00:00,52,11
6.0,8000.0,-0.9,90.0,1025.8,2024-02-21 12:00:00,52,12
6.0,3000.0,-1.6,94.0,1025.0,2024-02-21 13:00:00,52,13
6.0,8000.0,-1.8,90.0,1025.6,2024-02-21 14:00:00,52,14
7.0,3000.0,-2.0,91.0,1025.7,2024-02-21 15:00:00,52,15
