wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,5000.0,3.8,79.0,1028.2,2023-02-13 16:00:00,44,16
4.0,5000.0,3.8,79.0,1028.7,2023-02-13 17:00:00,44,17
3.0,6000.0,3.7,75.0,1029.3,2023-02-13 18:00:00,44,18
3.0,8000.0,3.7,73.0,1029.8,2023-02-13 19:00:00,44,19
3.0,8000.0,3.5,72.0,1030.4,2023-02-13 20:00:00,44,20
2.0,10000.0,3.0,78.0,1031.2,2023-02-13 21:00:00,44,21
3.0,10000.0,2.9,81.0,1031.5,2023-02-13 22:00:00,44,22
2.0,10000.0,2.9,76.0,1031.6,2023-02-13 23:00:00,44,23
3.0,10000.0,2.7,79.0,1031.4,2023-02-14 00:00:00,45,0
2.0,10000.0,2.8,78.0,1031.2,2023-02-14 01:00:00,45,1
2.0,10000.0,2.8,77.0,1031.0,2023-02-14 02:00:00,45,2
2.0,10000.0,2.6,80.0,1031.0,2023-02-14 03:00:00,45,3
2.0,10000.0,2.5,79.0,1030.7,2023-02-14 04:00:00,45,4
3.0,10000.0,2.3,80.0,1030.9,2023-02-14 05:00:00,45,5
2.0,7000.0,2.2,85.0,1031.0,2023-02-14 06:00:00,45,6
2.0,7000.0,2.2,81.0,1031.2,2023-02-14 07:00:00,45,7
3.0,10000.0,2.6,72.0,1031.7,2023-02-14 08:00:00,45,8
4.0,10000.0,3.4,65.0,1032.0,2023-02-14 09:00:00,45,9
3.0,10000.0,4.2,57.0,1032.0,2023-02-14 10:00:00,45,10
3.0,10000.0,4.5,54.0,1032.0,2023-02-14 11:00:00,45,11
2.0,10000.0,5.0,48.0,1031.2,2023-02-14 12:00:00,45,12
3.0,10000.0,6.0,50.0,1030.0,2023-02-14 13:00:00,45,13
2.0,10000.0,6.7,48.0,1029.6,2023-02-14 14:00:00,45,14
3.0,10000.0,6.7,49.0,1029.4,2023-02-14 15:00:00,45,15
