wsd,pv,t,rh,slp,BJ
6.0,10000.0,8.8,24.0,1029.0,2021-12-29 16:00:00
4.0,10000.0,7.1,29.0,1029.6,2021-12-29 17:00:00
2.0,10000.0,5.8,31.0,1030.1,2021-12-29 18:00:00
2.0,10000.0,4.6,35.0,1030.7,2021-12-29 19:00:00
1.0,10000.0,3.9,37.0,1030.9,2021-12-29 20:00:00
1.0,10000.0,2.6,40.0,1031.1,2021-12-29 21:00:00
1.0,10000.0,1.7,41.0,1031.3,2021-12-29 22:00:00
1.0,10000.0,-0.6,72.0,1031.1,2021-12-29 23:00:00
1.0,10000.0,0.3,53.0,1031.5,2021-12-30 00:00:00
1.0,10000.0,-1.1,68.0,1031.5,2021-12-30 01:00:00
1.0,10000.0,-1.8,66.0,1031.7,2021-12-30 02:00:00
1.0,10000.0,-2.5,75.0,1031.7,2021-12-30 03:00:00
1.0,10000.0,-2.4,72.0,1031.2,2021-12-30 04:00:00
1.0,10000.0,-3.0,71.0,1031.4,2021-12-30 05:00:00
2.0,10000.0,-3.1,74.0,1032.0,2021-12-30 06:00:00
2.0,10000.0,-1.9,68.0,1032.9,2021-12-30 07:00:00
1.0,10000.0,-1.2,67.0,1033.0,2021-12-30 08:00:00
0.0,10000.0,1.2,76.0,1033.4,2021-12-30 09:00:00
1.0,10000.0,3.9,54.0,1033.8,2021-12-30 10:00:00
2.0,10000.0,7.7,32.0,1033.2,2021-12-30 11:00:00
3.0,10000.0,9.5,26.0,1032.1,2021-12-30 12:00:00
3.0,10000.0,8.9,25.0,1031.6,2021-12-30 13:00:00
3.0,10000.0,9.0,29.0,1031.1,2021-12-30 14:00:00
3.0,10000.0,10.3,26.0,1030.7,2021-12-30 15:00:00
