wsd,pv,t,rh,slp,BJ
2.0,10000.0,17.5,25.0,1016.5,2021-03-23 16:00:00
1.0,10000.0,17.5,25.0,1016.1,2021-03-23 17:00:00
1.0,10000.0,17.0,31.0,1015.8,2021-03-23 18:00:00
1.0,10000.0,15.0,42.0,1016.1,2021-03-23 19:00:00
3.0,10000.0,14.1,49.0,1016.6,2021-03-23 20:00:00
3.0,10000.0,13.7,51.0,1016.8,2021-03-23 21:00:00
3.0,10000.0,13.0,53.0,1016.8,2021-03-23 22:00:00
4.0,10000.0,13.5,49.0,1016.7,2021-03-23 23:00:00
4.0,10000.0,12.6,55.0,1016.2,2021-03-24 00:00:00
3.0,10000.0,10.3,65.0,1015.8,2021-03-24 01:00:00
1.0,10000.0,11.8,57.0,1015.7,2021-03-24 02:00:00
2.0,10000.0,11.3,62.0,1015.8,2021-03-24 03:00:00
2.0,10000.0,9.9,74.0,1015.6,2021-03-24 04:00:00
3.0,10000.0,8.6,76.0,1015.5,2021-03-24 05:00:00
1.0,10000.0,10.2,63.0,1016.3,2021-03-24 06:00:00
3.0,10000.0,8.8,79.0,1016.3,2021-03-24 07:00:00
3.0,10000.0,13.2,55.0,1017.2,2021-03-24 08:00:00
3.0,10000.0,15.8,45.0,1018.2,2021-03-24 09:00:00
3.0,10000.0,17.1,39.0,1018.6,2021-03-24 10:00:00
2.0,10000.0,18.2,36.0,1018.4,2021-03-24 11:00:00
1.0,10000.0,19.5,31.0,1017.9,2021-03-24 12:00:00
2.0,10000.0,20.8,33.0,1017.0,2021-03-24 13:00:00
3.0,20000.0,21.3,30.0,1016.1,2021-03-24 14:00:00
2.0,20000.0,21.7,30.0,1016.2,2021-03-24 15:00:00
