wsd,pv,t,rh,slp,BJ
3.0,9000.0,10.0,54.0,1026.4,2021-12-13 16:00:00
3.0,9000.0,8.5,59.0,1026.4,2021-12-13 17:00:00
3.0,8000.0,7.3,62.0,1026.0,2021-12-13 18:00:00
2.0,9000.0,6.7,65.0,1025.9,2021-12-13 19:00:00
3.0,9000.0,6.0,67.0,1025.9,2021-12-13 20:00:00
4.0,8000.0,6.7,65.0,1025.5,2021-12-13 21:00:00
4.0,8000.0,5.3,73.0,1025.2,2021-12-13 22:00:00
3.0,8000.0,5.5,72.0,1024.6,2021-12-13 23:00:00
3.0,7000.0,3.1,82.0,1024.4,2021-12-14 00:00:00
4.0,7000.0,3.2,84.0,1023.8,2021-12-14 01:00:00
3.0,7000.0,3.3,82.0,1023.7,2021-12-14 02:00:00
4.0,7000.0,3.6,81.0,1023.2,2021-12-14 03:00:00
4.0,6000.0,2.4,84.0,1022.7,2021-12-14 04:00:00
2.0,6000.0,2.9,85.0,1022.3,2021-12-14 05:00:00
2.0,5000.0,2.2,85.0,1022.3,2021-12-14 06:00:00
3.0,4000.0,1.8,90.0,1022.2,2021-12-14 07:00:00
3.0,3800.0,3.8,89.0,1022.4,2021-12-14 08:00:00
3.0,4400.0,6.5,81.0,1022.7,2021-12-14 09:00:00
3.0,6000.0,9.3,70.0,1022.4,2021-12-14 10:00:00
3.0,7000.0,11.8,57.0,1022.0,2021-12-14 11:00:00
4.0,10000.0,12.9,51.0,1021.4,2021-12-14 12:00:00
3.0,10000.0,13.8,48.0,1020.3,2021-12-14 13:00:00
2.0,10000.0,14.4,45.0,1019.1,2021-12-14 14:00:00
2.0,10000.0,14.7,41.0,1018.6,2021-12-14 15:00:00
