wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,22.1,30.0,1010.5,2023-12-08 16:00:00,342,16
3.0,10000.0,19.8,39.0,1010.8,2023-12-08 17:00:00,342,17
3.0,10000.0,18.0,43.0,1011.4,2023-12-08 18:00:00,342,18
4.0,10000.0,16.8,48.0,1011.4,2023-12-08 19:00:00,342,19
4.0,10000.0,15.6,52.0,1011.6,2023-12-08 20:00:00,342,20
4.0,10000.0,14.2,57.0,1012.0,2023-12-08 21:00:00,342,21
4.0,10000.0,13.0,60.0,1011.9,2023-12-08 22:00:00,342,22
4.0,10000.0,12.2,63.0,1011.9,2023-12-08 23:00:00,342,23
4.0,10000.0,13.1,59.0,1012.0,2023-12-09 00:00:00,343,0
4.0,10000.0,12.6,60.0,1012.0,2023-12-09 01:00:00,343,1
3.0,10000.0,11.0,65.0,1012.0,2023-12-09 02:00:00,343,2
3.0,10000.0,10.7,66.0,1011.9,2023-12-09 03:00:00,343,3
3.0,10000.0,11.8,63.0,1011.7,2023-12-09 04:00:00,343,4
0.0,10000.0,11.0,68.0,1012.2,2023-12-09 05:00:00,343,5
1.0,10000.0,11.5,68.0,1012.7,2023-12-09 06:00:00,343,6
1.0,10000.0,10.6,72.0,1013.3,2023-12-09 07:00:00,343,7
2.0,10000.0,13.8,61.0,1013.8,2023-12-09 08:00:00,343,8
2.0,10000.0,16.5,53.0,1014.6,2023-12-09 09:00:00,343,9
3.0,10000.0,19.6,45.0,1014.8,2023-12-09 10:00:00,343,10
2.0,10000.0,21.5,39.0,1014.5,2023-12-09 11:00:00,343,11
1.0,10000.0,22.1,33.0,1013.7,2023-12-09 12:00:00,343,12
1.0,10000.0,22.4,30.0,1013.0,2023-12-09 13:00:00,343,13
2.0,10000.0,23.1,28.0,1012.2,2023-12-09 14:00:00,343,14
2.0,10000.0,22.8,34.0,1012.4,2023-12-09 15:00:00,343,15
