wsd,pv,t,rh,slp,BJ
2.0,6000.0,10.2,38.0,1031.4,2022-12-31 16:00:00
0.0,6000.0,9.4,38.0,1031.5,2022-12-31 17:00:00
0.0,6000.0,8.2,42.0,1031.8,2022-12-31 18:00:00
0.0,5000.0,7.3,47.0,1032.2,2022-12-31 19:00:00
1.0,5000.0,7.0,50.0,1032.4,2022-12-31 20:00:00
2.0,5000.0,6.7,54.0,1032.4,2022-12-31 21:00:00
1.0,6000.0,6.3,53.0,1032.0,2022-12-31 22:00:00
1.0,6000.0,4.8,66.0,1031.7,2022-12-31 23:00:00
1.0,6000.0,3.7,69.0,1031.6,2023-01-01 00:00:00
1.0,6000.0,3.0,70.0,1031.2,2023-01-01 01:00:00
1.0,6000.0,1.2,81.0,1031.6,2023-01-01 02:00:00
1.0,5000.0,1.7,80.0,1031.3,2023-01-01 03:00:00
1.0,5000.0,0.8,80.0,1031.2,2023-01-01 04:00:00
1.0,5000.0,1.8,75.0,1030.9,2023-01-01 05:00:00
2.0,5000.0,2.5,72.0,1030.9,2023-01-01 06:00:00
1.0,6000.0,4.1,62.0,1031.4,2023-01-01 07:00:00
1.0,6000.0,4.9,61.0,1031.7,2023-01-01 08:00:00
1.0,6000.0,5.6,59.0,1032.8,2023-01-01 09:00:00
2.0,6000.0,6.3,57.0,1033.3,2023-01-01 10:00:00
1.0,6000.0,7.0,54.0,1033.1,2023-01-01 11:00:00
3.0,7000.0,8.5,44.0,1032.0,2023-01-01 12:00:00
3.0,8000.0,8.9,40.0,1031.3,2023-01-01 13:00:00
3.0,8000.0,8.5,42.0,1030.4,2023-01-01 14:00:00
3.0,6000.0,8.7,42.0,1030.9,2023-01-01 15:00:00
