wsd,pv,t,rh,slp,BJ
3.0,4000.0,18.3,88.0,1018.2,2024-10-26 16:00:00
2.0,4000.0,18.2,86.0,1018.2,2024-10-26 17:00:00
2.0,4000.0,17.8,90.0,1018.8,2024-10-26 18:00:00
3.0,2500.0,17.3,95.0,1019.4,2024-10-26 19:00:00
2.0,1800.0,17.0,97.0,1019.7,2024-10-26 20:00:00
2.0,2000.0,16.9,97.0,1019.9,2024-10-26 21:00:00
2.0,2800.0,16.8,98.0,1019.9,2024-10-26 22:00:00
2.0,2500.0,16.7,97.0,1019.6,2024-10-26 23:00:00
3.0,2000.0,16.6,97.0,1019.4,2024-10-27 00:00:00
2.0,1400.0,15.0,95.0,1020.1,2024-10-27 01:00:00
0.0,1000.0,14.7,97.0,1019.3,2024-10-27 02:00:00
2.0,600.0,13.9,97.0,1019.1,2024-10-27 03:00:00
2.0,200.0,14.0,98.0,1019.0,2024-10-27 04:00:00
1.0,600.0,13.9,98.0,1018.7,2024-10-27 05:00:00
1.0,100.0,13.3,99.0,1019.0,2024-10-27 06:00:00
1.0,100.0,13.5,99.0,1019.6,2024-10-27 07:00:00
2.0,2000.0,16.5,95.0,1020.1,2024-10-27 08:00:00
2.0,2200.0,17.3,88.0,1020.2,2024-10-27 09:00:00
3.0,3500.0,18.4,84.0,1020.3,2024-10-27 10:00:00
4.0,3800.0,18.5,85.0,1020.7,2024-10-27 11:00:00
3.0,3000.0,18.6,83.0,1020.2,2024-10-27 12:00:00
3.0,5000.0,19.1,77.0,1018.9,2024-10-27 13:00:00
3.0,7000.0,19.3,76.0,1018.3,2024-10-27 14:00:00
2.0,10000.0,19.5,67.0,1018.5,2024-10-27 15:00:00
