wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,2500.0,10.2,76.0,1021.6,2022-12-09 16:00:00,343,16
3.0,2300.0,9.4,81.0,1021.8,2022-12-09 17:00:00,343,17
1.0,2000.0,9.3,83.0,1022.3,2022-12-09 18:00:00,343,18
2.0,2000.0,9.3,83.0,1022.0,2022-12-09 19:00:00,343,19
1.0,2000.0,9.0,85.0,1021.8,2022-12-09 20:00:00,343,20
2.0,2000.0,8.6,88.0,1021.7,2022-12-09 21:00:00,343,21
2.0,1600.0,8.2,91.0,1022.4,2022-12-09 22:00:00,343,22
2.0,1400.0,8.1,93.0,1022.5,2022-12-09 23:00:00,343,23
2.0,1400.0,8.1,93.0,1022.6,2022-12-10 00:00:00,344,0
2.0,1200.0,7.9,94.0,1022.7,2022-12-10 01:00:00,344,1
1.0,1200.0,7.7,95.0,1022.6,2022-12-10 02:00:00,344,2
1.0,1000.0,6.9,96.0,1022.1,2022-12-10 03:00:00,344,3
2.0,1000.0,7.0,97.0,1022.1,2022-12-10 04:00:00,344,4
3.0,1000.0,7.3,96.0,1022.4,2022-12-10 05:00:00,344,5
2.0,1000.0,7.4,95.0,1022.4,2022-12-10 06:00:00,344,6
3.0,1500.0,7.5,90.0,1022.9,2022-12-10 07:00:00,344,7
3.0,2000.0,7.7,90.0,1023.7,2022-12-10 08:00:00,344,8
3.0,3500.0,8.2,88.0,1024.4,2022-12-10 09:00:00,344,9
5.0,5000.0,9.5,79.0,1024.7,2022-12-10 10:00:00,344,10
5.0,5000.0,9.6,77.0,1024.7,2022-12-10 11:00:00,344,11
5.0,4000.0,9.4,80.0,1024.3,2022-12-10 12:00:00,344,12
7.0,3000.0,9.4,80.0,1023.9,2022-12-10 13:00:00,344,13
5.0,2700.0,9.6,79.0,1023.6,2022-12-10 14:00:00,344,14
5.0,2500.0,9.8,74.0,1023.9,2022-12-10 15:00:00,344,15
