wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,10000.0,2.8,27.0,1034.8,2021-12-27 16:00:00,361,16
2.0,10000.0,2.0,29.0,1034.8,2021-12-27 17:00:00,361,17
1.0,10000.0,1.5,32.0,1034.8,2021-12-27 18:00:00,361,18
2.0,10000.0,-1.3,57.0,1034.2,2021-12-27 19:00:00,361,19
1.0,10000.0,0.1,55.0,1034.3,2021-12-27 20:00:00,361,20
1.0,10000.0,0.0,53.0,1034.3,2021-12-27 21:00:00,361,21
1.0,10000.0,0.6,48.0,1034.3,2021-12-27 22:00:00,361,22
2.0,10000.0,0.3,50.0,1034.0,2021-12-27 23:00:00,361,23
1.0,10000.0,-0.1,56.0,1033.3,2021-12-28 00:00:00,362,0
3.0,10000.0,-0.6,59.0,1032.7,2021-12-28 01:00:00,362,1
2.0,10000.0,-0.5,59.0,1032.2,2021-12-28 02:00:00,362,2
2.0,10000.0,-0.7,64.0,1031.9,2021-12-28 03:00:00,362,3
3.0,10000.0,-0.6,61.0,1031.4,2021-12-28 04:00:00,362,4
3.0,10000.0,0.0,58.0,1030.6,2021-12-28 05:00:00,362,5
3.0,10000.0,0.4,52.0,1030.7,2021-12-28 06:00:00,362,6
3.0,10000.0,0.4,51.0,1030.7,2021-12-28 07:00:00,362,7
4.0,10000.0,1.0,46.0,1030.7,2021-12-28 08:00:00,362,8
5.0,10000.0,1.7,40.0,1030.8,2021-12-28 09:00:00,362,9
4.0,10000.0,2.6,39.0,1030.5,2021-12-28 10:00:00,362,10
3.0,10000.0,3.4,37.0,1030.1,2021-12-28 11:00:00,362,11
3.0,10000.0,5.1,31.0,1028.8,2021-12-28 12:00:00,362,12
3.0,10000.0,7.0,27.0,1027.5,2021-12-28 13:00:00,362,13
2.0,10000.0,8.0,23.0,1026.3,2021-12-28 14:00:00,362,14
1.0,10000.0,8.6,20.0,1025.6,2021-12-28 15:00:00,362,15
