wsd,pv,t,rh,slp,BJ
0.0,10000.0,3.8,33.0,1036.4,2023-12-23 16:00:00
2.0,10000.0,2.3,48.0,1036.9,2023-12-23 17:00:00
2.0,10000.0,1.7,45.0,1037.5,2023-12-23 18:00:00
1.0,10000.0,1.0,53.0,1037.7,2023-12-23 19:00:00
0.0,10000.0,0.3,55.0,1038.0,2023-12-23 20:00:00
1.0,10000.0,0.4,54.0,1038.1,2023-12-23 21:00:00
1.0,10000.0,-1.1,76.0,1038.2,2023-12-23 22:00:00
1.0,10000.0,-2.3,84.0,1038.1,2023-12-23 23:00:00
1.0,10000.0,-1.5,68.0,1038.3,2023-12-24 00:00:00
2.0,10000.0,-1.7,68.0,1037.8,2023-12-24 01:00:00
1.0,10000.0,-1.9,68.0,1038.0,2023-12-24 02:00:00
1.0,10000.0,-3.0,81.0,1037.9,2023-12-24 03:00:00
2.0,10000.0,-2.2,69.0,1037.6,2023-12-24 04:00:00
2.0,10000.0,-2.8,74.0,1037.4,2023-12-24 05:00:00
2.0,10000.0,-3.0,77.0,1037.9,2023-12-24 06:00:00
2.0,10000.0,-3.3,82.0,1038.4,2023-12-24 07:00:00
3.0,10000.0,-2.4,83.0,1039.0,2023-12-24 08:00:00
3.0,10000.0,-0.9,79.0,1039.4,2023-12-24 09:00:00
3.0,10000.0,0.9,72.0,1039.8,2023-12-24 10:00:00
4.0,10000.0,2.5,62.0,1039.1,2023-12-24 11:00:00
4.0,10000.0,3.6,54.0,1038.2,2023-12-24 12:00:00
4.0,10000.0,4.6,44.0,1037.2,2023-12-24 13:00:00
5.0,10000.0,5.0,40.0,1036.4,2023-12-24 14:00:00
5.0,10000.0,5.3,41.0,1035.7,2023-12-24 15:00:00
