wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,3200.0,23.2,62.0,1017.5,2023-10-27 16:00:00,300,16
2.0,3000.0,22.3,67.0,1017.5,2023-10-27 17:00:00,300,17
3.0,2800.0,21.1,77.0,1017.9,2023-10-27 18:00:00,300,18
2.0,2500.0,20.0,83.0,1018.2,2023-10-27 19:00:00,300,19
2.0,2500.0,19.9,82.0,1018.5,2023-10-27 20:00:00,300,20
2.0,2200.0,19.5,84.0,1018.8,2023-10-27 21:00:00,300,21
1.0,2200.0,18.4,88.0,1018.8,2023-10-27 22:00:00,300,22
2.0,2000.0,18.4,88.0,1018.8,2023-10-27 23:00:00,300,23
2.0,2200.0,18.1,88.0,1018.6,2023-10-28 00:00:00,301,0
2.0,2200.0,17.9,89.0,1018.3,2023-10-28 01:00:00,301,1
1.0,2200.0,17.6,89.0,1018.0,2023-10-28 02:00:00,301,2
1.0,2000.0,17.3,91.0,1017.9,2023-10-28 03:00:00,301,3
2.0,1800.0,16.7,94.0,1017.7,2023-10-28 04:00:00,301,4
2.0,2400.0,17.0,89.0,1017.8,2023-10-28 05:00:00,301,5
2.0,2800.0,17.0,86.0,1017.7,2023-10-28 06:00:00,301,6
3.0,2800.0,17.0,84.0,1018.1,2023-10-28 07:00:00,301,7
2.0,3500.0,17.9,80.0,1018.8,2023-10-28 08:00:00,301,8
2.0,4000.0,19.1,75.0,1019.5,2023-10-28 09:00:00,301,9
2.0,3800.0,21.1,70.0,1019.5,2023-10-28 10:00:00,301,10
3.0,3500.0,23.0,64.0,1019.3,2023-10-28 11:00:00,301,11
2.0,4000.0,24.3,54.0,1018.5,2023-10-28 12:00:00,301,12
3.0,4000.0,25.4,45.0,1017.5,2023-10-28 13:00:00,301,13
4.0,5000.0,25.6,39.0,1016.8,2023-10-28 14:00:00,301,14
2.0,5000.0,26.0,42.0,1016.6,2023-10-28 15:00:00,301,15
