wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,3500.0,8.0,94.0,1024.0,2024-12-04 16:00:00,339,16
4.0,4000.0,7.6,94.0,1024.2,2024-12-04 17:00:00,339,17
3.0,4000.0,7.3,94.0,1024.9,2024-12-04 18:00:00,339,18
2.0,4000.0,7.1,95.0,1025.0,2024-12-04 19:00:00,339,19
2.0,4000.0,7.0,93.0,1025.3,2024-12-04 20:00:00,339,20
0.0,4000.0,6.9,94.0,1025.8,2024-12-04 21:00:00,339,21
2.0,3800.0,6.7,96.0,1025.9,2024-12-04 22:00:00,339,22
1.0,5000.0,6.5,94.0,1025.3,2024-12-04 23:00:00,339,23
2.0,4000.0,6.5,95.0,1025.9,2024-12-05 00:00:00,340,0
2.0,1800.0,5.0,94.0,1024.3,2024-12-05 01:00:00,340,1
2.0,1800.0,4.8,95.0,1024.7,2024-12-05 02:00:00,340,2
3.0,1800.0,4.8,92.0,1024.4,2024-12-05 03:00:00,340,3
0.0,1400.0,4.4,94.0,1023.6,2024-12-05 04:00:00,340,4
0.0,700.0,3.4,97.0,1023.3,2024-12-05 05:00:00,340,5
1.0,600.0,4.1,97.0,1023.9,2024-12-05 06:00:00,340,6
1.0,150.0,3.6,98.0,1024.3,2024-12-05 07:00:00,340,7
2.0,2000.0,6.9,96.0,1025.2,2024-12-05 08:00:00,340,8
2.0,4500.0,7.3,88.0,1025.6,2024-12-05 09:00:00,340,9
3.0,3500.0,7.6,91.0,1025.9,2024-12-05 10:00:00,340,10
2.0,4000.0,7.8,82.0,1025.4,2024-12-05 11:00:00,340,11
4.0,4000.0,7.7,85.0,1024.7,2024-12-05 12:00:00,340,12
2.0,4200.0,8.3,77.0,1023.2,2024-12-05 13:00:00,340,13
3.0,4800.0,9.2,71.0,1022.7,2024-12-05 14:00:00,340,14
2.0,5000.0,10.2,68.0,1022.3,2024-12-05 15:00:00,340,15
