wsd,pv,t,rh,slp,BJ
4.0,10000.0,20.7,62.0,1010.8,2024-03-28 16:00:00
3.0,10000.0,20.8,62.0,1010.5,2024-03-28 17:00:00
2.0,10000.0,20.3,62.0,1010.6,2024-03-28 18:00:00
2.0,10000.0,18.9,69.0,1010.8,2024-03-28 19:00:00
5.0,10000.0,17.8,73.0,1011.1,2024-03-28 20:00:00
5.0,7000.0,16.6,81.0,1011.6,2024-03-28 21:00:00
5.0,7000.0,16.1,85.0,1011.4,2024-03-28 22:00:00
6.0,7000.0,15.6,86.0,1011.4,2024-03-28 23:00:00
4.0,6000.0,15.0,89.0,1010.9,2024-03-29 00:00:00
5.0,7000.0,14.7,89.0,1010.3,2024-03-29 01:00:00
5.0,10000.0,14.7,84.0,1009.8,2024-03-29 02:00:00
4.0,7000.0,14.0,82.0,1008.8,2024-03-29 03:00:00
6.0,5000.0,13.6,86.0,1008.3,2024-03-29 04:00:00
5.0,5000.0,13.3,83.0,1007.9,2024-03-29 05:00:00
5.0,6000.0,12.3,85.0,1007.7,2024-03-29 06:00:00
5.0,10000.0,14.9,69.0,1007.9,2024-03-29 07:00:00
5.0,10000.0,17.3,65.0,1008.4,2024-03-29 08:00:00
5.0,10000.0,20.8,55.0,1009.0,2024-03-29 09:00:00
7.0,10000.0,23.8,48.0,1009.0,2024-03-29 10:00:00
7.0,10000.0,25.9,44.0,1008.7,2024-03-29 11:00:00
5.0,10000.0,27.5,41.0,1008.3,2024-03-29 12:00:00
6.0,10000.0,28.8,35.0,1007.4,2024-03-29 13:00:00
6.0,10000.0,29.4,32.0,1007.1,2024-03-29 14:00:00
6.0,10000.0,29.5,32.0,1006.7,2024-03-29 15:00:00
