wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,8.8,40.0,1027.3,2023-02-16 16:00:00,47,16
2.0,10000.0,8.7,45.0,1027.3,2023-02-16 17:00:00,47,17
2.0,10000.0,8.0,51.0,1027.2,2023-02-16 18:00:00,47,18
3.0,7000.0,7.4,60.0,1027.8,2023-02-16 19:00:00,47,19
3.0,6000.0,6.0,76.0,1027.2,2023-02-16 20:00:00,47,20
1.0,7000.0,6.2,79.0,1027.5,2023-02-16 21:00:00,47,21
1.0,6000.0,6.3,71.0,1027.6,2023-02-16 22:00:00,47,22
2.0,6000.0,6.2,74.0,1026.8,2023-02-16 23:00:00,47,23
1.0,6000.0,6.3,71.0,1026.4,2023-02-17 00:00:00,48,0
2.0,5000.0,5.4,83.0,1026.0,2023-02-17 01:00:00,48,1
3.0,5000.0,5.5,80.0,1025.9,2023-02-17 02:00:00,48,2
3.0,6000.0,6.0,72.0,1024.8,2023-02-17 03:00:00,48,3
3.0,5000.0,6.0,72.0,1023.9,2023-02-17 04:00:00,48,4
1.0,4000.0,4.9,83.0,1024.6,2023-02-17 05:00:00,48,5
1.0,4000.0,5.5,82.0,1024.5,2023-02-17 06:00:00,48,6
2.0,4000.0,5.5,83.0,1024.4,2023-02-17 07:00:00,48,7
2.0,5000.0,5.9,74.0,1024.6,2023-02-17 08:00:00,48,8
2.0,5000.0,6.4,73.0,1024.3,2023-02-17 09:00:00,48,9
2.0,5000.0,7.6,68.0,1024.4,2023-02-17 10:00:00,48,10
3.0,5000.0,9.0,63.0,1023.8,2023-02-17 11:00:00,48,11
4.0,5000.0,11.6,56.0,1022.5,2023-02-17 12:00:00,48,12
4.0,6000.0,12.0,52.0,1021.5,2023-02-17 13:00:00,48,13
4.0,6000.0,12.3,51.0,1020.6,2023-02-17 14:00:00,48,14
3.0,6000.0,12.6,53.0,1019.6,2023-02-17 15:00:00,48,15
