wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,16.5,17.0,1018.1,2022-02-27 16:00:00,58,16
4.0,10000.0,15.9,20.0,1017.3,2022-02-27 17:00:00,58,17
2.0,10000.0,14.1,26.0,1017.5,2022-02-27 18:00:00,58,18
2.0,10000.0,12.7,29.0,1017.7,2022-02-27 19:00:00,58,19
4.0,10000.0,11.8,36.0,1017.8,2022-02-27 20:00:00,58,20
2.0,10000.0,12.1,41.0,1018.5,2022-02-27 21:00:00,58,21
4.0,10000.0,12.8,37.0,1017.9,2022-02-27 22:00:00,58,22
3.0,10000.0,12.5,39.0,1017.8,2022-02-27 23:00:00,58,23
3.0,10000.0,12.3,45.0,1017.8,2022-02-28 00:00:00,59,0
2.0,8000.0,11.5,49.0,1017.7,2022-02-28 01:00:00,59,1
2.0,7000.0,10.1,58.0,1017.3,2022-02-28 02:00:00,59,2
2.0,6000.0,9.3,64.0,1016.8,2022-02-28 03:00:00,59,3
3.0,4000.0,7.3,73.0,1016.0,2022-02-28 04:00:00,59,4
3.0,4000.0,7.7,74.0,1016.3,2022-02-28 05:00:00,59,5
1.0,4000.0,6.9,77.0,1016.5,2022-02-28 06:00:00,59,6
1.0,3000.0,6.7,79.0,1016.5,2022-02-28 07:00:00,59,7
4.0,3200.0,9.7,72.0,1017.0,2022-02-28 08:00:00,59,8
5.0,3500.0,13.3,57.0,1017.2,2022-02-28 09:00:00,59,9
3.0,4000.0,16.2,46.0,1016.8,2022-02-28 10:00:00,59,10
3.0,6000.0,19.0,36.0,1016.4,2022-02-28 11:00:00,59,11
3.0,8000.0,20.1,33.0,1015.7,2022-02-28 12:00:00,59,12
3.0,10000.0,20.4,35.0,1014.9,2022-02-28 13:00:00,59,13
3.0,10000.0,21.0,34.0,1013.8,2022-02-28 14:00:00,59,14
3.0,10000.0,19.9,38.0,1013.7,2022-02-28 15:00:00,59,15
