wsd,pv,t,rh,slp,BJ
9.0,5000.0,20.6,40.0,1016.9,2021-02-22 16:00:00
8.0,5000.0,18.1,40.0,1017.8,2021-02-22 17:00:00
8.0,5000.0,16.1,41.0,1018.8,2021-02-22 18:00:00
9.0,7000.0,15.1,34.0,1020.1,2021-02-22 19:00:00
7.0,10000.0,13.4,39.0,1021.5,2021-02-22 20:00:00
8.0,10000.0,12.5,40.0,1022.8,2021-02-22 21:00:00
5.0,10000.0,10.8,48.0,1024.2,2021-02-22 22:00:00
4.0,10000.0,9.7,52.0,1024.3,2021-02-22 23:00:00
5.0,10000.0,9.4,44.0,1024.7,2021-02-23 00:00:00
5.0,10000.0,8.5,47.0,1024.7,2021-02-23 01:00:00
5.0,10000.0,7.8,49.0,1024.1,2021-02-23 02:00:00
4.0,10000.0,7.4,49.0,1023.6,2021-02-23 03:00:00
4.0,10000.0,6.4,54.0,1023.4,2021-02-23 04:00:00
4.0,10000.0,5.6,59.0,1023.5,2021-02-23 05:00:00
3.0,10000.0,5.0,65.0,1023.6,2021-02-23 06:00:00
5.0,10000.0,5.2,66.0,1024.0,2021-02-23 07:00:00
6.0,10000.0,6.2,66.0,1024.4,2021-02-23 08:00:00
7.0,10000.0,7.6,59.0,1024.1,2021-02-23 09:00:00
6.0,20000.0,9.5,53.0,1024.2,2021-02-23 10:00:00
6.0,30000.0,11.2,46.0,1023.8,2021-02-23 11:00:00
6.0,30000.0,12.5,40.0,1022.4,2021-02-23 12:00:00
6.0,30000.0,13.7,35.0,1021.0,2021-02-23 13:00:00
6.0,30000.0,14.4,34.0,1020.1,2021-02-23 14:00:00
5.0,20000.0,15.2,33.0,1019.3,2021-02-23 15:00:00
