wsd,pv,t,rh,slp,BJ
2.0,10000.0,14.9,30.0,1028.0,2024-02-11 16:00:00
2.0,10000.0,14.2,30.0,1027.8,2024-02-11 17:00:00
2.0,10000.0,12.3,35.0,1027.7,2024-02-11 18:00:00
2.0,10000.0,10.7,37.0,1027.8,2024-02-11 19:00:00
3.0,10000.0,9.3,46.0,1027.8,2024-02-11 20:00:00
2.0,10000.0,8.1,50.0,1028.0,2024-02-11 21:00:00
4.0,10000.0,8.7,46.0,1027.6,2024-02-11 22:00:00
4.0,10000.0,7.6,52.0,1027.1,2024-02-11 23:00:00
4.0,10000.0,6.0,62.0,1026.8,2024-02-12 00:00:00
5.0,10000.0,4.9,69.0,1026.6,2024-02-12 01:00:00
4.0,10000.0,5.9,63.0,1026.0,2024-02-12 02:00:00
5.0,10000.0,5.8,65.0,1025.2,2024-02-12 03:00:00
4.0,10000.0,4.1,71.0,1025.0,2024-02-12 04:00:00
4.0,10000.0,3.2,75.0,1024.8,2024-02-12 05:00:00
5.0,10000.0,3.0,78.0,1024.9,2024-02-12 06:00:00
4.0,10000.0,2.2,82.0,1025.0,2024-02-12 07:00:00
4.0,10000.0,5.4,75.0,1025.6,2024-02-12 08:00:00
3.0,10000.0,9.4,62.0,1025.4,2024-02-12 09:00:00
4.0,10000.0,12.7,48.0,1025.5,2024-02-12 10:00:00
5.0,10000.0,14.2,42.0,1025.3,2024-02-12 11:00:00
4.0,10000.0,16.2,34.0,1024.4,2024-02-12 12:00:00
5.0,10000.0,17.2,37.0,1022.8,2024-02-12 13:00:00
6.0,10000.0,17.9,31.0,1021.7,2024-02-12 14:00:00
7.0,10000.0,18.4,34.0,1021.1,2024-02-12 15:00:00
