wsd,pv,t,rh,slp,BJ
2.0,10000.0,6.1,38.0,1031.7,2024-01-26 16:00:00
2.0,10000.0,5.4,44.0,1032.2,2024-01-26 17:00:00
1.0,10000.0,4.9,43.0,1032.0,2024-01-26 18:00:00
1.0,10000.0,4.4,44.0,1031.8,2024-01-26 19:00:00
1.0,10000.0,2.3,60.0,1031.9,2024-01-26 20:00:00
1.0,10000.0,1.6,57.0,1031.5,2024-01-26 21:00:00
1.0,10000.0,1.8,57.0,1031.8,2024-01-26 22:00:00
1.0,10000.0,-0.4,79.0,1032.4,2024-01-26 23:00:00
1.0,10000.0,0.3,68.0,1032.2,2024-01-27 00:00:00
0.0,10000.0,-1.8,89.0,1032.2,2024-01-27 01:00:00
0.0,10000.0,-2.2,89.0,1031.8,2024-01-27 02:00:00
0.0,8000.0,-1.0,75.0,1031.6,2024-01-27 03:00:00
1.0,8000.0,-1.8,77.0,1031.7,2024-01-27 04:00:00
2.0,7000.0,-1.8,79.0,1031.8,2024-01-27 05:00:00
1.0,7000.0,-2.4,82.0,1032.2,2024-01-27 06:00:00
2.0,8000.0,-1.7,77.0,1032.4,2024-01-27 07:00:00
1.0,8000.0,-0.7,73.0,1032.3,2024-01-27 08:00:00
1.0,10000.0,1.1,70.0,1032.7,2024-01-27 09:00:00
3.0,10000.0,3.3,56.0,1033.3,2024-01-27 10:00:00
3.0,10000.0,5.0,50.0,1033.3,2024-01-27 11:00:00
4.0,10000.0,7.0,39.0,1032.2,2024-01-27 12:00:00
4.0,10000.0,8.0,36.0,1030.7,2024-01-27 13:00:00
6.0,10000.0,8.3,30.0,1029.9,2024-01-27 14:00:00
6.0,10000.0,8.2,34.0,1030.0,2024-01-27 15:00:00
