wsd,pv,t,rh,slp,BJ
6.0,2600.0,16.2,97.0,1021.2,2021-10-15 16:00:00
4.0,3000.0,15.9,98.0,1021.7,2021-10-15 17:00:00
4.0,3800.0,15.9,99.0,1022.4,2021-10-15 18:00:00
6.0,2500.0,15.3,97.0,1023.4,2021-10-15 19:00:00
4.0,2000.0,15.3,98.0,1024.0,2021-10-15 20:00:00
5.0,2000.0,15.5,99.0,1024.7,2021-10-15 21:00:00
4.0,2500.0,15.5,98.0,1024.8,2021-10-15 22:00:00
5.0,2000.0,15.3,98.0,1025.0,2021-10-15 23:00:00
6.0,2500.0,14.8,97.0,1025.1,2021-10-16 00:00:00
4.0,2500.0,15.1,98.0,1025.0,2021-10-16 01:00:00
5.0,2000.0,15.3,98.0,1025.0,2021-10-16 02:00:00
5.0,2500.0,15.1,97.0,1025.1,2021-10-16 03:00:00
4.0,2000.0,15.1,98.0,1025.2,2021-10-16 04:00:00
6.0,2700.0,15.0,96.0,1026.0,2021-10-16 05:00:00
4.0,3500.0,14.7,96.0,1027.0,2021-10-16 06:00:00
2.0,3200.0,14.7,96.0,1027.8,2021-10-16 07:00:00
3.0,3000.0,15.0,97.0,1029.6,2021-10-16 08:00:00
5.0,5000.0,15.5,91.0,1030.6,2021-10-16 09:00:00
4.0,8000.0,15.9,87.0,1030.8,2021-10-16 10:00:00
5.0,7000.0,16.6,84.0,1031.1,2021-10-16 11:00:00
7.0,10000.0,16.1,77.0,1031.3,2021-10-16 12:00:00
4.0,8000.0,15.5,88.0,1031.4,2021-10-16 13:00:00
7.0,8000.0,13.7,89.0,1031.4,2021-10-16 14:00:00
5.0,20000.0,14.0,86.0,1031.6,2021-10-16 15:00:00
