wsd,pv,t,rh,slp,BJ
5.0,2300.0,0.4,95.0,1026.8,2022-02-07 16:00:00
4.0,3500.0,0.4,96.0,1026.9,2022-02-07 17:00:00
3.0,8000.0,0.5,95.0,1028.0,2022-02-07 18:00:00
4.0,7000.0,0.4,95.0,1028.3,2022-02-07 19:00:00
3.0,5000.0,0.5,91.0,1029.0,2022-02-07 20:00:00
2.0,6000.0,0.5,91.0,1030.0,2022-02-07 21:00:00
2.0,5000.0,0.5,91.0,1029.8,2022-02-07 22:00:00
1.0,5000.0,0.4,93.0,1029.7,2022-02-07 23:00:00
2.0,5000.0,0.3,93.0,1029.9,2022-02-08 00:00:00
2.0,3500.0,0.2,94.0,1030.3,2022-02-08 01:00:00
2.0,3200.0,0.2,94.0,1029.6,2022-02-08 02:00:00
4.0,2500.0,0.3,94.0,1029.2,2022-02-08 03:00:00
3.0,1700.0,0.2,96.0,1028.7,2022-02-08 04:00:00
2.0,1800.0,0.2,96.0,1029.4,2022-02-08 05:00:00
1.0,1600.0,0.2,96.0,1030.1,2022-02-08 06:00:00
1.0,1000.0,0.1,97.0,1030.7,2022-02-08 07:00:00
1.0,800.0,0.2,97.0,1031.3,2022-02-08 08:00:00
2.0,1000.0,0.8,97.0,1031.5,2022-02-08 09:00:00
3.0,1600.0,0.8,95.0,1032.2,2022-02-08 10:00:00
3.0,2200.0,1.0,93.0,1031.7,2022-02-08 11:00:00
3.0,2300.0,1.4,91.0,1030.9,2022-02-08 12:00:00
3.0,2200.0,1.4,92.0,1029.4,2022-02-08 13:00:00
3.0,2600.0,1.4,91.0,1029.3,2022-02-08 14:00:00
2.0,2000.0,1.4,93.0,1029.1,2022-02-08 15:00:00
