wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,20000.0,35.0,41.0,1011.9,2021-10-04 16:00:00,277,16
5.0,20000.0,33.6,43.0,1012.3,2021-10-04 17:00:00,277,17
3.0,20000.0,30.9,52.0,1012.7,2021-10-04 18:00:00,277,18
2.0,20000.0,29.3,58.0,1013.4,2021-10-04 19:00:00,277,19
2.0,20000.0,27.9,66.0,1014.1,2021-10-04 20:00:00,277,20
3.0,10000.0,28.1,61.0,1014.5,2021-10-04 21:00:00,277,21
3.0,10000.0,27.9,63.0,1014.7,2021-10-04 22:00:00,277,22
3.0,10000.0,28.6,58.0,1014.7,2021-10-04 23:00:00,277,23
3.0,10000.0,25.5,71.0,1014.7,2021-10-05 00:00:00,278,0
3.0,10000.0,25.9,66.0,1014.4,2021-10-05 01:00:00,278,1
3.0,10000.0,25.4,70.0,1014.6,2021-10-05 02:00:00,278,2
3.0,9000.0,23.1,88.0,1015.2,2021-10-05 03:00:00,278,3
6.0,6000.0,20.1,91.0,1016.1,2021-10-05 04:00:00,278,4
6.0,5000.0,18.9,92.0,1017.0,2021-10-05 05:00:00,278,5
5.0,4000.0,19.1,93.0,1017.5,2021-10-05 06:00:00,278,6
5.0,3200.0,19.0,94.0,1018.3,2021-10-05 07:00:00,278,7
6.0,1800.0,18.8,96.0,1019.1,2021-10-05 08:00:00,278,8
5.0,1700.0,18.8,96.0,1019.7,2021-10-05 09:00:00,278,9
5.0,2500.0,19.1,95.0,1020.0,2021-10-05 10:00:00,278,10
5.0,5000.0,20.0,91.0,1019.9,2021-10-05 11:00:00,278,11
4.0,6000.0,20.0,88.0,1019.3,2021-10-05 12:00:00,278,12
5.0,7000.0,19.9,87.0,1018.7,2021-10-05 13:00:00,278,13
5.0,7000.0,19.0,89.0,1018.2,2021-10-05 14:00:00,278,14
5.0,6000.0,19.0,88.0,1018.2,2021-10-05 15:00:00,278,15
