wsd,pv,t,rh,slp,BJ
2.0,10000.0,20.3,49.0,1013.6,2023-11-22 16:00:00
1.0,10000.0,18.6,57.0,1013.8,2023-11-22 17:00:00
0.0,10000.0,17.6,58.0,1014.2,2023-11-22 18:00:00
2.0,10000.0,15.7,68.0,1014.6,2023-11-22 19:00:00
1.0,10000.0,16.5,64.0,1015.2,2023-11-22 20:00:00
1.0,10000.0,14.1,74.0,1015.7,2023-11-22 21:00:00
1.0,10000.0,14.6,73.0,1016.1,2023-11-22 22:00:00
0.0,10000.0,11.8,86.0,1016.7,2023-11-22 23:00:00
2.0,10000.0,10.7,90.0,1017.0,2023-11-23 00:00:00
1.0,10000.0,12.4,85.0,1017.1,2023-11-23 01:00:00
2.0,7000.0,11.2,90.0,1017.4,2023-11-23 02:00:00
2.0,6000.0,10.7,87.0,1017.9,2023-11-23 03:00:00
3.0,6000.0,11.0,82.0,1018.4,2023-11-23 04:00:00
3.0,5500.0,11.5,75.0,1019.0,2023-11-23 05:00:00
3.0,5000.0,11.0,76.0,1019.5,2023-11-23 06:00:00
3.0,4000.0,10.3,88.0,1020.6,2023-11-23 07:00:00
5.0,5000.0,11.9,75.0,1021.2,2023-11-23 08:00:00
7.0,7000.0,13.9,52.0,1022.4,2023-11-23 09:00:00
8.0,5000.0,14.5,49.0,1023.7,2023-11-23 10:00:00
9.0,4000.0,14.9,40.0,1024.2,2023-11-23 11:00:00
9.0,8000.0,14.9,31.0,1024.6,2023-11-23 12:00:00
7.0,8000.0,14.9,29.0,1024.6,2023-11-23 13:00:00
7.0,10000.0,15.0,26.0,1024.7,2023-11-23 14:00:00
6.0,10000.0,14.5,25.0,1024.7,2023-11-23 15:00:00
