wsd,pv,t,rh,slp,BJ
3.0,10000.0,15.9,32.0,1017.0,2023-12-04 16:00:00
3.0,10000.0,13.2,41.0,1017.1,2023-12-04 17:00:00
3.0,10000.0,10.6,48.0,1017.6,2023-12-04 18:00:00
4.0,8000.0,9.8,51.0,1018.0,2023-12-04 19:00:00
4.0,8000.0,8.6,55.0,1017.7,2023-12-04 20:00:00
4.0,7000.0,7.5,61.0,1017.4,2023-12-04 21:00:00
3.0,7000.0,7.3,62.0,1017.5,2023-12-04 22:00:00
2.0,7000.0,7.8,58.0,1017.8,2023-12-04 23:00:00
2.0,6000.0,6.1,66.0,1017.8,2023-12-05 00:00:00
2.0,6000.0,6.0,68.0,1017.8,2023-12-05 01:00:00
3.0,6000.0,3.8,78.0,1017.6,2023-12-05 02:00:00
3.0,6000.0,4.9,74.0,1017.4,2023-12-05 03:00:00
3.0,5000.0,4.6,74.0,1017.3,2023-12-05 04:00:00
4.0,5000.0,4.7,75.0,1017.1,2023-12-05 05:00:00
4.0,5000.0,3.9,80.0,1017.4,2023-12-05 06:00:00
5.0,6000.0,4.0,81.0,1017.5,2023-12-05 07:00:00
4.0,5000.0,6.4,71.0,1018.3,2023-12-05 08:00:00
2.0,6000.0,9.8,58.0,1018.1,2023-12-05 09:00:00
3.0,8000.0,14.2,45.0,1017.5,2023-12-05 10:00:00
5.0,10000.0,16.6,38.0,1017.7,2023-12-05 11:00:00
3.0,10000.0,17.5,35.0,1017.0,2023-12-05 12:00:00
3.0,10000.0,18.6,34.0,1016.5,2023-12-05 13:00:00
2.0,10000.0,19.2,29.0,1015.7,2023-12-05 14:00:00
3.0,10000.0,19.9,28.0,1015.6,2023-12-05 15:00:00
