wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,20.8,35.0,1018.9,2022-11-06 16:00:00,310,16
2.0,10000.0,18.9,42.0,1019.0,2022-11-06 17:00:00,310,17
3.0,10000.0,16.7,48.0,1019.1,2022-11-06 18:00:00,310,18
3.0,10000.0,15.8,49.0,1019.4,2022-11-06 19:00:00,310,19
3.0,10000.0,15.5,50.0,1019.6,2022-11-06 20:00:00,310,20
3.0,10000.0,15.5,52.0,1019.8,2022-11-06 21:00:00,310,21
2.0,10000.0,13.3,61.0,1020.1,2022-11-06 22:00:00,310,22
1.0,10000.0,12.3,67.0,1020.2,2022-11-06 23:00:00,310,23
1.0,10000.0,10.2,77.0,1020.3,2022-11-07 00:00:00,311,0
2.0,6000.0,11.0,77.0,1020.0,2022-11-07 01:00:00,311,1
2.0,7000.0,11.1,78.0,1020.0,2022-11-07 02:00:00,311,2
0.0,7000.0,9.3,89.0,1020.1,2022-11-07 03:00:00,311,3
2.0,6000.0,10.3,86.0,1020.0,2022-11-07 04:00:00,311,4
2.0,6000.0,10.3,81.0,1020.3,2022-11-07 05:00:00,311,5
0.0,6000.0,8.1,91.0,1020.7,2022-11-07 06:00:00,311,6
0.0,6000.0,9.1,92.0,1021.2,2022-11-07 07:00:00,311,7
2.0,6000.0,12.8,75.0,1022.1,2022-11-07 08:00:00,311,8
2.0,10000.0,15.6,63.0,1022.7,2022-11-07 09:00:00,311,9
2.0,10000.0,18.5,50.0,1022.8,2022-11-07 10:00:00,311,10
2.0,10000.0,21.0,45.0,1022.3,2022-11-07 11:00:00,311,11
2.0,10000.0,22.0,42.0,1021.6,2022-11-07 12:00:00,311,12
3.0,10000.0,23.3,37.0,1020.6,2022-11-07 13:00:00,311,13
3.0,10000.0,23.3,38.0,1020.0,2022-11-07 14:00:00,311,14
3.0,10000.0,23.4,37.0,1019.8,2022-11-07 15:00:00,311,15
