wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,23.3,30.0,1021.7,2024-10-04 16:00:00,278,16
4.0,10000.0,22.6,38.0,1021.5,2024-10-04 17:00:00,278,17
3.0,10000.0,20.9,50.0,1021.3,2024-10-04 18:00:00,278,18
3.0,10000.0,19.0,58.0,1021.7,2024-10-04 19:00:00,278,19
2.0,10000.0,18.4,61.0,1021.9,2024-10-04 20:00:00,278,20
2.0,10000.0,17.6,66.0,1022.3,2024-10-04 21:00:00,278,21
3.0,10000.0,17.7,66.0,1022.2,2024-10-04 22:00:00,278,22
4.0,10000.0,17.6,68.0,1022.0,2024-10-04 23:00:00,278,23
3.0,10000.0,16.6,73.0,1022.3,2024-10-05 00:00:00,279,0
2.0,2500.0,17.6,96.0,1021.4,2024-10-05 01:00:00,279,1
2.0,2000.0,17.6,97.0,1021.2,2024-10-05 02:00:00,279,2
2.0,2500.0,17.6,98.0,1020.7,2024-10-05 03:00:00,279,3
2.0,4000.0,17.5,98.0,1020.5,2024-10-05 04:00:00,279,4
2.0,4500.0,17.5,98.0,1021.0,2024-10-05 05:00:00,279,5
3.0,5000.0,17.2,97.0,1021.3,2024-10-05 06:00:00,279,6
3.0,6000.0,17.3,97.0,1021.8,2024-10-05 07:00:00,279,7
4.0,10000.0,18.4,68.0,1022.4,2024-10-05 08:00:00,279,8
4.0,10000.0,20.3,61.0,1022.6,2024-10-05 09:00:00,279,9
5.0,10000.0,21.0,57.0,1022.3,2024-10-05 10:00:00,279,10
4.0,10000.0,22.2,53.0,1022.1,2024-10-05 11:00:00,279,11
3.0,10000.0,23.4,50.0,1021.7,2024-10-05 12:00:00,279,12
4.0,10000.0,23.6,48.0,1020.8,2024-10-05 13:00:00,279,13
3.0,10000.0,24.3,46.0,1020.0,2024-10-05 14:00:00,279,14
3.0,10000.0,24.2,49.0,1019.7,2024-10-05 15:00:00,279,15
