wsd,pv,t,rh,slp,BJ
3.0,6000.0,5.1,80.0,1023.6,2024-12-10 16:00:00
2.0,4500.0,4.4,87.0,1024.0,2024-12-10 17:00:00
0.0,4000.0,4.1,92.0,1024.6,2024-12-10 18:00:00
3.0,8000.0,4.7,80.0,1025.3,2024-12-10 19:00:00
4.0,8000.0,4.3,77.0,1026.1,2024-12-10 20:00:00
4.0,6000.0,3.6,85.0,1026.6,2024-12-10 21:00:00
2.0,6000.0,3.4,89.0,1027.5,2024-12-10 22:00:00
1.0,6000.0,3.4,88.0,1027.7,2024-12-10 23:00:00
3.0,5000.0,3.3,90.0,1028.0,2024-12-11 00:00:00
1.0,2800.0,0.4,94.0,1030.6,2024-12-11 01:00:00
1.0,2900.0,1.2,90.0,1030.5,2024-12-11 02:00:00
1.0,3200.0,0.9,87.0,1029.8,2024-12-11 03:00:00
1.0,3000.0,0.2,92.0,1029.2,2024-12-11 04:00:00
1.0,2300.0,-0.6,91.0,1028.5,2024-12-11 05:00:00
0.0,2300.0,-0.7,92.0,1029.0,2024-12-11 06:00:00
2.0,2500.0,-1.4,94.0,1029.9,2024-12-11 07:00:00
3.0,3000.0,3.8,89.0,1029.5,2024-12-11 08:00:00
3.0,3800.0,4.1,87.0,1030.0,2024-12-11 09:00:00
3.0,5000.0,4.4,83.0,1030.4,2024-12-11 10:00:00
4.0,5000.0,4.7,79.0,1030.2,2024-12-11 11:00:00
3.0,5000.0,5.2,77.0,1029.1,2024-12-11 12:00:00
2.0,5000.0,6.0,71.0,1028.1,2024-12-11 13:00:00
3.0,5000.0,7.1,65.0,1027.7,2024-12-11 14:00:00
3.0,5000.0,8.0,57.0,1027.3,2024-12-11 15:00:00
