wsd,pv,t,rh,slp,BJ
3.0,8000.0,13.8,45.0,1020.7,2024-01-30 16:00:00
3.0,8000.0,13.3,49.0,1020.8,2024-01-30 17:00:00
2.0,6000.0,11.9,59.0,1021.1,2024-01-30 18:00:00
2.0,6000.0,11.0,66.0,1021.5,2024-01-30 19:00:00
2.0,5000.0,10.7,65.0,1021.6,2024-01-30 20:00:00
3.0,4500.0,10.2,69.0,1021.8,2024-01-30 21:00:00
2.0,4000.0,10.4,70.0,1021.9,2024-01-30 22:00:00
1.0,3200.0,9.4,82.0,1021.9,2024-01-30 23:00:00
2.0,2800.0,9.1,86.0,1021.3,2024-01-31 00:00:00
3.0,2800.0,9.7,87.0,1021.6,2024-01-31 01:00:00
2.0,2600.0,8.9,91.0,1021.5,2024-01-31 02:00:00
3.0,2600.0,9.0,90.0,1020.7,2024-01-31 03:00:00
2.0,2200.0,8.7,93.0,1020.9,2024-01-31 04:00:00
3.0,1700.0,8.3,94.0,1020.9,2024-01-31 05:00:00
2.0,1300.0,7.9,96.0,1021.6,2024-01-31 06:00:00
2.0,1000.0,7.6,97.0,1022.0,2024-01-31 07:00:00
2.0,700.0,7.8,98.0,1022.6,2024-01-31 08:00:00
3.0,900.0,8.2,97.0,1022.6,2024-01-31 09:00:00
3.0,1000.0,8.5,96.0,1022.9,2024-01-31 10:00:00
3.0,800.0,8.4,97.0,1022.6,2024-01-31 11:00:00
3.0,1100.0,8.5,97.0,1022.1,2024-01-31 12:00:00
4.0,1100.0,8.4,97.0,1020.6,2024-01-31 13:00:00
3.0,1600.0,8.7,96.0,1019.9,2024-01-31 14:00:00
3.0,1800.0,8.8,95.0,1019.7,2024-01-31 15:00:00
