wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,1800.0,15.4,95.0,1020.5,2024-10-21 16:00:00,295,16
3.0,1800.0,15.1,96.0,1020.3,2024-10-21 17:00:00,295,17
3.0,2800.0,15.0,96.0,1020.1,2024-10-21 18:00:00,295,18
3.0,3000.0,15.0,96.0,1020.7,2024-10-21 19:00:00,295,19
3.0,3500.0,14.8,96.0,1021.3,2024-10-21 20:00:00,295,20
3.0,4500.0,14.7,95.0,1021.3,2024-10-21 21:00:00,295,21
2.0,5000.0,14.7,96.0,1021.7,2024-10-21 22:00:00,295,22
3.0,8000.0,14.2,93.0,1021.5,2024-10-21 23:00:00,295,23
2.0,8000.0,14.1,95.0,1021.4,2024-10-22 00:00:00,296,0
1.0,3000.0,10.5,91.0,1026.4,2024-10-22 01:00:00,296,1
0.0,2500.0,9.9,95.0,1026.0,2024-10-22 02:00:00,296,2
0.0,1000.0,9.5,96.0,1025.5,2024-10-22 03:00:00,296,3
0.0,1300.0,7.9,97.0,1025.1,2024-10-22 04:00:00,296,4
0.0,1400.0,7.2,98.0,1025.4,2024-10-22 05:00:00,296,5
0.0,2000.0,8.0,98.0,1025.7,2024-10-22 06:00:00,296,6
0.0,2200.0,8.3,98.0,1026.1,2024-10-22 07:00:00,296,7
6.0,4000.0,12.7,94.0,1023.9,2024-10-22 08:00:00,296,8
5.0,6000.0,12.7,94.0,1024.8,2024-10-22 09:00:00,296,9
5.0,5000.0,13.1,92.0,1024.8,2024-10-22 10:00:00,296,10
6.0,8000.0,14.2,83.0,1024.7,2024-10-22 11:00:00,296,11
5.0,8000.0,14.9,78.0,1024.6,2024-10-22 12:00:00,296,12
7.0,10000.0,16.2,69.0,1023.9,2024-10-22 13:00:00,296,13
7.0,10000.0,15.9,72.0,1023.6,2024-10-22 14:00:00,296,14
5.0,10000.0,16.4,75.0,1023.5,2024-10-22 15:00:00,296,15
